elapsed_sec,board_power_w,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent
382,74.69,100.0,1.827,1827.0,55.5,56.7,14.3,0.0,0.0,1530.0,149.94,57.1,98.0,3.16,8.22,6.38,57.5,0.0,66.4,0.6,94.3,461.0,46.3,125771.7,56535.3,0.0
383,74.27,100.0,1.899,1899.0,55.2,55.2,14.3,0.0,0.0,1530.0,148.41,57.2,97.0,3.16,8.22,6.38,55.6,0.0,66.4,8.3,93.3,461.0,46.3,125771.7,56537.1,0.0
384,74.1,100.0,1.728,1728.0,55.7,54.3,14.3,0.0,0.0,1530.0,148.41,57.3,97.0,3.16,8.22,6.38,54.6,0.0,66.5,8.3,90.9,461.0,46.3,125771.7,56536.2,0.0
385,75.75,100.0,1.917,1917.0,55.7,55.9,14.3,0.0,0.1,1530.0,148.41,57.2,97.0,3.18,8.12,6.39,55.8,0.0,66.4,8.3,74.5,461.0,46.3,125771.7,56539.8,0.0
386,75.75,100.0,1.764,1764.0,55.7,55.1,14.3,0.0,0.0,1530.0,149.94,57.2,98.0,3.18,8.12,6.39,55.9,0.0,66.4,2.3,94.0,461.0,46.3,125771.7,56537.9,0.0
387,75.09,100.0,1.836,1836.0,55.6,55.3,14.3,0.0,0.0,1530.0,148.41,57.7,97.0,3.18,8.12,6.39,56.2,0.0,66.4,6.6,86.0,461.0,46.3,125771.7,56535.2,0.0
388,75.11,100.0,1.764,1764.0,55.3,56.8,14.3,0.0,0.0,1530.0,148.41,57.7,97.0,3.18,8.12,6.39,57.6,0.0,66.4,8.2,95.4,461.0,46.3,125771.7,56540.2,0.0
389,73.97,100.0,1.737,1737.0,55.7,56.1,14.3,0.0,0.0,1530.0,148.41,57.2,97.0,3.18,8.12,6.39,57.2,0.0,66.4,8.3,95.2,461.0,46.3,125771.7,56533.1,0.0
390,72.36,100.0,1.647,1647.0,55.6,55.1,14.3,0.0,0.0,1530.0,148.41,57.6,97.0,3.21,8.11,6.41,55.3,0.0,66.4,3.3,83.2,461.0,46.3,125771.7,56538.4,0.0
391,75.22,100.0,1.602,1602.0,55.7,55.1,14.3,0.0,0.5,1530.0,148.41,57.5,97.0,3.21,8.11,6.41,56.0,0.0,66.5,5.6,95.3,461.0,46.3,125771.7,56537.3,0.0
392,75.53,100.0,1.602,1602.0,55.6,54.5,14.3,0.0,0.0,1530.0,148.41,57.6,97.0,3.21,8.11,6.41,54.8,0.0,66.4,8.2,93.2,461.0,46.3,125771.7,56535.4,0.0
393,74.19,100.0,1.827,1827.0,55.8,55.7,14.3,0.0,0.0,1530.0,149.94,57.4,98.0,3.21,8.11,6.41,56.7,0.0,66.4,8.4,94.5,461.0,46.3,125771.7,56535.4,0.0
394,75.55,100.0,1.683,1683.0,55.9,55.9,14.3,0.0,0.0,1530.0,148.41,57.5,97.0,3.21,8.11,6.41,56.9,0.0,66.4,3.6,95.4,461.0,46.3,125771.7,56534.9,0.0
395,75.09,100.0,1.782,1782.0,55.6,55.2,14.3,0.0,0.0,1530.0,149.94,57.6,98.0,3.21,7.7,6.36,55.8,0.0,66.5,5.3,92.9,461.0,46.3,125771.7,56534.7,0.0
396,75.84,100.0,1.809,1809.0,55.5,53.0,14.3,0.0,0.0,1530.0,149.94,57.5,98.0,3.21,7.7,6.36,53.3,0.0,66.4,8.2,74.7,461.0,46.3,125771.7,56535.7,0.0
397,76.45,100.0,1.746,1746.0,55.7,56.3,14.3,0.0,0.0,1530.0,149.94,57.7,98.0,3.21,7.7,6.36,57.1,0.0,66.4,8.3,94.4,460.0,46.3,125771.7,56539.0,0.0
398,33.14,100.0,1.953,1953.0,55.2,60.6,14.3,0.0,0.0,1251.0,16.26,54.7,13.0,3.21,7.7,6.36,60.5,0.0,66.5,3.4,79.1,460.0,46.3,125771.7,56554.4,0.0
399,66.63,100.0,1.971,1971.0,54.6,62.2,14.3,0.0,0.0,1530.0,148.41,56.1,97.0,3.21,7.7,6.36,62.9,0.0,66.4,5.6,92.9,460.0,46.3,125771.7,56558.2,0.0
400,73.9,100.0,1.809,1809.0,54.9,54.8,14.3,0.0,0.0,1530.0,149.94,57.2,98.0,3.23,7.72,6.38,54.8,0.0,66.4,8.3,69.8,460.0,46.3,125771.7,56553.3,0.0
401,75.74,100.0,1.917,1917.0,55.6,54.1,14.3,0.0,0.1,1530.0,148.41,57.3,97.0,3.23,7.72,6.38,54.7,0.0,66.5,4.4,94.0,460.0,46.3,125771.7,56553.0,0.0
402,75.57,100.0,1.656,1656.0,55.3,54.9,14.3,0.0,0.0,1530.0,149.94,57.3,98.0,3.23,7.72,6.38,55.8,0.0,66.4,4.4,94.1,460.0,46.3,125771.7,56552.6,0.0
403,74.27,100.0,1.62,1620.0,55.6,54.1,14.3,0.0,0.0,1530.0,149.94,57.4,98.0,3.23,7.72,6.38,55.0,0.0,66.4,8.4,94.5,460.0,46.3,125771.7,56553.1,0.0
404,75.57,100.0,1.683,1683.0,55.6,55.5,14.3,0.0,0.0,1530.0,148.41,57.4,97.0,3.23,7.72,6.38,56.3,0.0,66.4,8.2,93.2,460.0,46.3,125771.7,56557.9,0.0
405,78.99,100.0,1.71,1710.0,55.6,56.9,14.3,0.0,0.0,1530.0,149.94,57.6,98.0,3.44,10.47,6.98,58.1,0.0,66.5,3.8,95.5,456.0,46.3,125771.7,56559.3,0.0
406,75.31,100.0,1.89,1890.0,55.9,55.6,14.3,0.0,0.1,1530.0,146.88,57.5,96.0,3.44,10.47,6.98,56.7,0.0,66.4,5.1,93.6,456.0,46.3,125771.7,56552.8,0.0
407,77.24,100.0,1.656,1656.0,55.9,53.6,14.3,0.0,0.0,1530.0,148.41,57.9,97.0,3.44,10.47,6.98,53.6,0.0,66.3,8.3,67.0,456.0,46.3,125771.7,56557.4,0.0
408,76.85,100.0,1.692,1692.0,56.0,53.6,14.3,0.0,0.0,1530.0,149.94,57.6,98.0,3.44,10.47,6.98,54.2,0.0,66.5,8.4,88.6,456.0,46.3,125771.7,56553.6,0.0
409,76.01,100.0,1.89,1890.0,56.1,54.5,14.3,0.0,0.0,1530.0,146.88,57.4,96.0,3.44,10.47,6.98,55.8,0.0,66.4,8.3,95.3,456.0,46.3,125771.7,56559.1,0.0
410,35.38,100.0,1.863,1863.0,55.5,54.9,14.3,0.0,0.0,1530.0,15.3,55.6,10.0,3.46,10.27,6.99,55.7,0.0,66.4,0.5,89.3,456.0,46.3,125771.7,56576.3,0.0
411,32.17,100.0,1.782,1782.0,54.8,64.9,14.3,0.0,0.0,1134.0,13.61,54.5,12.0,3.46,10.27,6.99,65.2,0.0,66.4,8.3,94.0,456.0,46.3,125771.7,56573.7,0.0
412,73.16,100.0,1.602,1602.0,55.0,60.1,14.3,0.0,0.0,1530.0,148.41,56.7,97.0,3.46,10.27,6.99,60.2,0.0,66.4,8.3,88.6,456.0,46.3,125771.7,56571.8,0.0
413,75.73,100.0,1.71,1710.0,55.7,55.3,14.3,0.0,0.0,1530.0,149.94,57.3,98.0,3.46,10.27,6.99,56.2,0.0,66.4,3.9,95.4,456.0,46.3,125771.7,56575.8,0.0
414,77.62,100.0,1.881,1881.0,55.8,56.1,14.3,0.0,0.0,1530.0,148.41,57.3,97.0,3.46,10.27,6.99,57.0,0.0,66.4,7.9,95.3,456.0,46.3,125771.7,56571.6,0.0
415,64.16,100.0,1.692,1692.0,55.8,56.1,14.3,0.0,0.1,1530.0,126.99,57.4,83.0,3.47,9.85,6.96,57.2,0.0,66.4,5.2,95.3,456.0,46.3,125771.7,56576.1,0.0
416,75.5,100.0,1.926,1926.0,55.6,54.3,14.3,0.0,0.0,1530.0,148.41,57.5,97.0,3.47,9.85,6.96,55.2,0.0,66.4,8.4,94.2,455.0,46.3,125771.7,56571.2,0.0
417,74.73,100.0,1.728,1728.0,56.0,54.2,14.3,0.0,0.0,1530.0,148.41,57.7,97.0,3.47,9.85,6.96,54.6,0.0,66.4,0.6,94.4,455.0,46.3,125771.7,56570.9,0.0
418,77.43,100.0,1.593,1593.0,56.2,56.7,14.3,0.0,0.0,1530.0,148.41,57.5,97.0,3.47,9.85,6.96,57.6,0.0,66.4,8.2,93.1,455.0,46.3,125771.7,56575.0,0.0
419,78.23,100.0,1.584,1584.0,56.2,57.3,14.3,0.0,0.0,1530.0,149.94,57.4,98.0,3.47,9.85,6.96,58.6,0.0,66.4,8.2,95.5,455.0,46.3,125771.7,56576.3,0.0
420,79.2,100.0,1.647,1647.0,56.2,57.4,14.3,0.0,0.0,1530.0,148.41,57.8,97.0,3.48,9.38,6.91,58.4,0.0,66.4,8.3,95.6,455.0,46.3,125771.7,56575.3,0.0
421,76.47,100.0,1.728,1728.0,56.0,56.4,14.3,0.0,0.4,1530.0,149.94,57.6,98.0,3.48,9.38,6.91,57.4,0.0,66.4,4.0,95.4,455.0,46.3,125771.7,56570.2,0.0
422,43.51,100.0,1.827,1827.0,55.9,57.0,14.3,0.0,0.1,1530.0,100.98,57.3,66.0,3.48,9.38,6.91,58.0,0.0,66.4,4.8,95.5,454.0,46.3,125771.7,56571.4,0.0
423,76.19,100.0,1.539,1539.0,56.0,56.6,14.3,0.0,0.1,1530.0,148.41,57.6,97.0,3.48,9.38,6.91,57.4,0.0,66.4,8.2,94.3,454.0,46.3,125771.7,56578.2,0.0
424,77.69,100.0,1.638,1638.0,56.5,55.3,14.3,0.0,0.0,1530.0,120.87,57.4,79.0,3.48,9.38,6.91,55.4,0.0,66.4,3.8,80.7,454.0,46.3,125771.7,56578.6,0.0
425,74.94,100.0,1.854,1854.0,56.7,56.9,14.3,0.0,0.0,1530.0,149.94,57.8,98.0,3.49,9.11,6.89,57.7,0.0,66.5,4.9,95.7,454.0,46.3,125771.7,56570.9,0.0
426,75.9,100.0,1.872,1872.0,56.6,56.0,14.3,0.0,0.0,1530.0,148.41,57.8,97.0,3.49,9.11,6.89,57.1,0.0,66.4,8.2,95.3,454.0,46.3,125771.7,56573.4,0.0
427,78.24,100.0,1.926,1926.0,56.5,57.2,14.3,0.0,0.0,1530.0,148.41,57.9,97.0,3.49,9.11,6.89,58.0,0.0,66.4,3.8,95.3,454.0,46.3,125771.7,56573.9,0.0
428,75.98,100.0,1.692,1692.0,56.3,56.5,14.3,0.0,0.0,1530.0,148.41,57.9,97.0,3.49,9.11,6.89,57.2,0.0,66.4,7.9,86.8,454.0,46.3,125771.7,56572.7,0.0
429,75.96,100.0,1.998,1998.0,56.5,56.0,14.3,0.0,0.0,1530.0,148.41,57.9,97.0,3.49,9.11,6.89,56.2,0.0,66.4,5.3,93.3,454.0,46.3,125771.7,56569.3,0.0
430,77.77,100.0,1.575,1575.0,56.4,54.8,14.3,0.0,0.0,1530.0,149.94,58.1,98.0,3.54,9.34,6.98,54.8,0.0,66.4,8.2,83.7,454.0,46.3,125771.7,56573.5,0.0
431,77.39,100.0,1.701,1701.0,56.2,54.6,14.3,0.0,0.0,1530.0,149.94,58.1,98.0,3.54,9.34,6.98,55.3,0.0,66.4,3.4,93.1,454.0,46.3,125771.7,56570.5,0.0
432,75.1,100.0,1.764,1764.0,56.4,56.1,14.3,0.0,0.1,1530.0,149.94,58.0,98.0,3.54,9.34,6.98,56.5,0.0,66.4,5.2,91.9,454.0,46.3,125771.7,56569.3,0.0
433,65.48,100.0,1.809,1809.0,56.9,55.3,14.3,0.0,0.0,1530.0,134.64,58.2,88.0,3.54,9.34,6.98,55.3,0.0,66.4,8.2,94.5,454.0,46.3,125771.7,56574.0,0.0
434,76.31,100.0,1.638,1638.0,56.7,54.9,14.3,0.0,0.0,1530.0,148.41,58.2,97.0,3.54,9.34,6.98,55.8,0.0,66.4,8.2,93.7,454.0,46.3,125771.7,56576.6,0.0
435,81.22,100.0,1.674,1674.0,56.7,52.2,14.3,0.0,0.0,1530.0,148.41,58.4,97.0,3.54,8.99,6.95,53.1,0.0,66.3,3.8,95.2,454.0,46.3,125771.7,56572.1,0.0
436,76.7,100.0,1.647,1647.0,56.6,52.0,14.3,0.0,0.0,1530.0,149.94,58.1,98.0,3.54,8.99,6.95,52.3,0.0,66.4,4.6,94.4,454.0,46.3,125771.7,56570.9,0.0
437,81.45,100.0,1.737,1737.0,56.5,51.5,14.3,0.0,0.0,1530.0,149.94,58.3,98.0,3.54,8.99,6.95,52.8,0.0,66.4,7.9,94.1,454.0,46.3,125771.7,56578.4,0.0
438,76.69,100.0,1.764,1764.0,57.2,51.2,14.3,0.0,0.0,1530.0,149.94,58.2,98.0,3.54,8.99,6.95,51.7,0.0,66.3,3.8,95.3,454.0,46.3,125771.7,56576.8,0.0
439,78.26,100.0,1.665,1665.0,57.1,51.2,14.3,0.0,0.0,1530.0,149.94,58.2,98.0,3.54,8.99,6.95,52.2,0.0,66.4,4.7,95.6,454.0,46.3,125771.7,56576.7,0.0
440,77.0,100.0,1.566,1566.0,56.6,52.4,14.3,0.0,0.0,1530.0,149.94,58.2,98.0,3.55,8.67,6.91,53.4,0.0,66.3,8.1,95.2,454.0,46.3,125771.7,56573.4,0.0
441,32.04,100.0,1.674,1674.0,56.1,51.2,14.3,0.0,0.0,1485.0,0.0,56.1,0.0,3.55,8.67,6.91,52.0,0.0,66.4,5.5,95.3,454.0,46.3,125771.7,56569.7,0.0
442,29.09,100.0,1.575,1575.0,55.5,51.1,14.3,0.0,0.0,1071.0,0.0,55.1,0.0,3.55,8.67,6.91,52.7,0.0,66.4,2.8,95.2,454.0,46.3,125771.7,56572.6,0.0
443,27.59,100.0,1.638,1638.0,54.9,50.9,14.3,0.0,0.1,657.0,0.0,54.5,0.0,3.55,8.67,6.91,51.5,0.0,66.3,8.1,94.1,454.0,46.3,125771.7,56571.6,0.0
444,31.71,100.0,1.872,1872.0,54.0,54.2,14.3,0.0,0.0,315.0,4.1,54.2,13.0,3.55,8.67,6.91,54.6,0.0,65.3,0.4,93.2,454.0,47.3,125771.7,57860.8,0.0
445,29.45,100.0,1.953,1953.0,53.9,62.0,14.3,0.0,0.0,315.0,0.32,53.8,1.0,3.57,8.46,6.9,63.0,0.0,60.5,8.3,95.5,454.0,48.4,125771.7,59166.9,0.0
446,51.01,100.0,1.638,1638.0,53.8,59.7,14.3,0.0,0.0,1530.0,149.94,54.8,98.0,3.57,8.46,6.9,60.2,0.0,66.5,8.2,94.0,454.0,47.0,125771.7,57440.8,0.0
447,56.06,100.0,1.782,1782.0,54.2,58.4,14.3,0.0,0.0,1530.0,149.94,54.8,98.0,3.57,8.46,6.9,58.5,0.0,66.4,4.0,91.2,454.0,47.0,125771.7,57440.6,0.0
448,54.95,100.0,1.782,1782.0,54.0,58.0,14.3,0.0,0.0,1530.0,149.94,55.6,98.0,3.57,8.46,6.9,59.0,0.0,66.5,5.0,95.6,453.0,47.0,125771.7,57443.4,0.0
449,58.47,100.0,1.998,1998.0,54.7,58.4,14.3,0.0,0.1,1530.0,148.41,54.9,97.0,3.57,8.46,6.9,59.2,0.0,66.4,8.3,94.5,453.0,47.0,125771.7,57448.1,0.0
450,76.59,100.0,1.773,1773.0,54.8,56.5,14.3,0.0,0.0,1530.0,148.41,56.2,97.0,3.61,8.66,6.97,56.7,0.0,66.4,3.8,89.7,453.0,47.4,125771.7,57936.2,0.0
451,74.64,100.0,1.809,1809.0,55.2,55.6,14.3,0.0,0.4,1530.0,149.94,56.8,98.0,3.61,8.66,6.97,56.2,0.0,66.4,5.1,94.3,453.0,47.4,125771.7,57940.1,0.0
452,75.73,100.0,1.764,1764.0,55.6,54.9,14.3,0.0,0.0,1530.0,149.94,56.9,98.0,3.61,8.66,6.97,55.1,0.0,66.5,8.3,80.2,453.0,47.4,125771.7,57938.9,0.0
453,58.85,100.0,1.71,1710.0,55.8,55.5,14.3,0.0,0.0,1530.0,122.4,56.8,80.0,3.61,8.66,6.97,56.0,0.0,66.4,8.4,94.3,453.0,47.4,125771.7,57938.0,0.0
454,77.05,100.0,1.863,1863.0,55.8,56.5,14.3,0.0,0.1,1530.0,149.94,57.1,98.0,3.61,8.66,6.97,57.7,0.0,66.4,3.6,95.5,453.0,47.4,125771.7,57939.2,0.0
455,76.54,100.0,1.638,1638.0,55.8,55.2,14.3,0.0,0.1,1530.0,149.94,57.2,98.0,3.63,8.61,6.98,56.1,0.0,66.4,8.6,95.3,455.0,47.4,125771.7,57943.0,0.0
456,77.17,100.0,1.647,1647.0,55.5,54.7,14.3,0.0,0.0,1530.0,143.82,57.4,94.0,3.63,8.61,6.98,55.7,0.0,66.5,5.1,94.4,455.0,47.4,125771.7,57938.6,0.0
457,78.11,100.0,1.638,1638.0,55.8,55.4,14.3,0.0,0.0,1530.0,149.94,57.4,98.0,3.63,8.61,6.98,56.3,0.0,66.4,8.2,95.5,455.0,47.4,125771.7,57941.4,0.0
458,74.93,100.0,1.674,1674.0,55.8,54.7,14.3,0.0,0.0,1530.0,149.94,57.5,98.0,3.63,8.61,6.98,56.0,0.0,66.4,3.9,95.2,455.0,47.4,125771.7,57944.4,0.0
459,76.85,100.0,1.593,1593.0,56.4,55.8,14.3,0.0,0.0,1530.0,149.94,57.8,98.0,3.63,8.61,6.98,56.5,0.0,66.5,5.0,94.1,455.0,47.4,125771.7,57941.3,0.0
460,77.01,100.0,1.827,1827.0,56.2,57.1,14.3,0.0,0.0,1530.0,142.29,57.8,93.0,3.64,8.4,6.97,57.6,0.0,66.4,8.3,94.0,455.0,47.4,125771.7,57942.3,0.0
461,74.72,100.0,1.566,1566.0,55.9,54.8,14.3,0.0,0.0,1530.0,149.94,57.7,98.0,3.64,8.4,6.97,55.0,0.0,66.4,0.8,86.0,455.0,47.4,125771.7,57948.4,0.0
462,77.88,100.0,1.755,1755.0,56.5,55.8,14.3,0.0,0.1,1530.0,148.41,58.0,97.0,3.64,8.4,6.97,56.7,0.0,66.4,8.1,95.5,455.0,47.4,125771.7,57945.5,0.0
463,77.29,100.0,1.431,1431.0,56.5,55.8,14.3,0.0,0.0,1530.0,148.41,58.0,97.0,3.64,8.4,6.97,56.0,0.0,66.5,8.2,89.2,455.0,47.4,125771.7,57945.6,0.0
464,77.2,100.0,1.665,1665.0,56.4,54.0,14.3,0.0,0.0,1530.0,149.94,57.9,98.0,3.64,8.4,6.97,54.1,0.0,66.4,4.0,93.5,455.0,47.4,125771.7,57944.2,0.0
465,77.62,100.0,1.71,1710.0,56.7,54.1,14.3,0.0,0.0,1530.0,149.94,57.9,98.0,3.73,9.25,7.17,54.5,0.0,66.4,4.9,78.3,455.0,47.4,125771.7,57942.3,0.0
466,76.85,100.0,1.728,1728.0,56.8,55.0,14.3,0.0,0.0,1530.0,149.94,58.1,98.0,3.73,9.25,7.17,55.6,0.0,66.5,7.9,95.6,455.0,47.4,125771.7,57937.0,0.0
467,79.39,100.0,1.521,1521.0,56.6,54.5,14.3,0.0,0.0,1530.0,149.94,58.2,98.0,3.73,9.25,7.17,55.2,0.0,66.4,4.2,90.8,455.0,47.4,125771.7,57936.9,0.0
468,78.19,100.0,1.818,1818.0,56.9,54.1,14.3,0.0,0.0,1530.0,149.94,58.2,98.0,3.73,9.25,7.17,54.3,0.0,66.4,4.7,77.0,456.0,47.4,125771.7,57943.1,0.0
469,77.21,100.0,1.656,1656.0,56.8,56.3,14.3,0.0,0.0,1530.0,149.94,58.3,98.0,3.73,9.25,7.17,57.2,0.0,66.5,8.2,95.1,456.0,47.4,125771.7,57948.4,0.0
470,81.21,100.0,1.719,1719.0,57.2,55.2,14.3,0.0,0.0,1530.0,149.94,58.3,98.0,3.74,9.07,7.16,55.7,0.0,66.4,3.9,93.1,456.0,47.4,125771.7,57943.7,0.0
471,78.82,100.0,1.872,1872.0,56.9,55.2,14.3,0.0,0.0,1530.0,148.41,58.2,97.0,3.74,9.07,7.16,55.2,0.0,66.4,5.0,75.3,454.0,47.4,125771.7,57947.2,0.0
472,54.08,100.0,1.899,1899.0,56.2,57.4,14.3,0.0,0.1,1530.0,149.94,56.8,98.0,3.74,9.07,7.16,57.8,0.0,66.5,8.3,88.2,454.0,47.0,125771.7,57462.7,0.0
473,32.38,100.0,1.647,1647.0,55.6,56.5,14.3,0.0,0.0,1476.0,1.48,55.6,1.0,3.74,9.07,7.16,57.2,0.0,66.4,8.3,95.6,454.0,46.9,125771.7,57457.9,0.0
474,51.78,100.0,1.602,1602.0,55.8,56.8,14.3,0.0,0.0,1530.0,148.41,56.9,97.0,3.74,9.07,7.16,57.8,0.0,66.4,3.4,93.7,454.0,47.0,125771.7,57446.9,0.0
475,59.9,100.0,1.998,1998.0,56.0,56.1,14.3,0.0,0.0,1530.0,148.41,56.2,97.0,3.81,9.62,7.31,57.0,0.0,66.4,5.4,95.3,453.0,47.0,125771.7,57455.4,0.0
476,76.23,100.0,1.728,1728.0,56.0,55.2,14.3,0.0,0.1,1530.0,148.41,57.7,97.0,3.81,9.62,7.31,55.4,0.0,66.5,8.4,94.3,453.0,47.4,125771.7,57927.0,0.0
477,78.99,100.0,1.809,1809.0,56.5,54.9,14.3,0.0,0.0,1530.0,148.41,57.9,97.0,3.81,9.62,7.31,55.6,0.0,66.4,8.2,94.4,453.0,47.4,125771.7,57925.9,0.0
478,75.94,100.0,1.692,1692.0,56.2,56.1,14.3,0.0,0.0,1530.0,149.94,58.0,98.0,3.81,9.62,7.31,56.8,0.0,66.4,3.9,95.5,453.0,47.4,125771.7,57928.2,0.0
479,77.21,100.0,1.719,1719.0,56.8,54.7,14.3,0.0,0.0,1530.0,148.41,58.2,97.0,3.81,9.62,7.31,55.5,0.0,66.4,4.9,82.1,453.0,47.4,125771.7,57927.4,0.0
480,59.42,100.0,1.557,1557.0,56.9,56.2,14.3,0.0,0.0,1530.0,131.58,58.2,86.0,3.82,9.33,7.29,56.5,0.0,66.4,8.4,95.3,453.0,47.4,125771.7,57926.3,0.0
481,75.42,100.0,1.809,1809.0,56.8,58.0,14.3,0.0,0.5,1530.0,149.94,58.1,98.0,3.82,9.33,7.29,59.2,0.0,66.4,3.8,95.3,453.0,47.4,125771.7,57941.9,0.0
482,76.85,100.0,1.602,1602.0,57.0,57.6,14.3,0.0,0.0,1530.0,148.41,58.3,97.0,3.82,9.33,7.29,58.5,0.0,66.4,5.1,95.3,453.0,47.4,125771.7,57926.3,0.0
483,75.99,100.0,1.593,1593.0,56.8,56.3,14.3,0.0,0.0,1530.0,146.88,58.2,96.0,3.82,9.33,7.29,56.7,0.0,66.4,8.2,94.3,453.0,47.4,125771.7,57927.1,0.0
484,77.78,100.0,1.881,1881.0,56.5,55.8,14.3,0.0,0.0,1530.0,148.41,58.4,97.0,3.82,9.33,7.29,56.9,0.0,66.4,3.8,93.9,453.0,47.4,125771.7,57927.7,0.0
485,75.96,100.0,1.584,1584.0,56.8,55.1,14.3,0.0,0.0,1530.0,149.94,58.6,98.0,3.82,8.91,7.23,55.9,0.0,66.4,5.0,93.9,453.0,47.4,125771.7,57926.5,0.0
486,75.5,100.0,1.575,1575.0,56.8,56.6,14.3,0.0,0.1,1530.0,149.94,58.3,98.0,3.82,8.91,7.23,56.6,0.0,66.5,8.3,76.0,453.0,47.4,125771.7,57927.4,0.0
487,77.26,100.0,1.584,1584.0,56.7,56.9,14.3,0.0,0.0,1530.0,140.76,58.9,92.0,3.82,8.91,7.23,58.0,0.0,66.4,3.9,94.4,453.0,47.4,125771.7,57927.4,0.0
488,75.79,100.0,1.584,1584.0,56.9,57.4,14.3,0.0,0.0,1530.0,149.94,58.5,98.0,3.82,8.91,7.23,58.2,0.0,66.4,4.9,95.5,453.0,47.4,125771.7,57926.6,0.0
489,77.34,100.0,1.611,1611.0,57.1,57.4,14.3,0.0,0.0,1530.0,149.94,58.6,98.0,3.82,8.91,7.23,58.2,0.0,66.5,8.2,95.6,453.0,47.4,125771.7,57925.4,0.0
490,76.42,100.0,1.836,1836.0,57.0,55.3,14.3,0.0,0.0,1530.0,148.41,58.7,97.0,3.84,8.83,7.25,55.2,0.0,66.3,4.0,94.5,453.0,47.4,125771.7,57925.6,0.0
491,78.09,100.0,1.728,1728.0,57.0,56.7,14.3,0.0,0.1,1530.0,148.41,58.8,97.0,3.84,8.83,7.25,57.9,0.0,66.4,4.8,95.5,453.0,47.4,125771.7,57925.0,0.0
492,76.44,100.0,1.827,1827.0,57.1,56.0,14.3,0.0,0.0,1530.0,148.41,58.7,97.0,3.84,8.83,7.25,56.7,0.0,66.5,8.4,88.6,453.0,47.4,125771.7,57923.6,0.0
493,76.0,100.0,1.557,1557.0,57.2,56.2,14.3,0.0,0.0,1530.0,149.94,58.8,98.0,3.84,8.83,7.25,56.5,0.0,66.3,3.9,90.8,453.0,47.4,125771.7,57930.0,0.0
494,77.97,100.0,1.863,1863.0,57.3,57.5,14.3,0.0,0.0,1530.0,148.41,58.9,97.0,3.84,8.83,7.25,58.3,0.0,66.4,7.1,95.3,453.0,47.4,125771.7,57930.4,0.0
495,75.38,100.0,1.746,1746.0,57.5,57.3,14.3,0.0,0.0,1530.0,149.94,59.0,98.0,3.89,9.09,7.33,58.3,0.0,66.4,6.0,95.4,453.0,47.4,125771.7,57922.7,0.0
496,78.24,100.0,1.755,1755.0,57.5,55.0,14.3,0.0,0.1,1530.0,149.94,58.8,98.0,3.89,9.09,7.33,55.3,0.0,66.5,8.1,79.8,453.0,47.4,125771.7,57924.3,0.0
497,77.41,100.0,1.908,1908.0,57.8,57.1,14.3,0.0,0.0,1530.0,148.41,58.9,97.0,3.89,9.09,7.33,58.0,0.0,66.4,0.5,95.5,453.0,47.4,125771.7,57926.7,0.0
498,78.65,100.0,1.773,1773.0,57.8,58.0,14.3,0.0,0.0,1530.0,149.94,58.9,98.0,3.89,9.09,7.33,59.2,0.0,66.4,8.3,95.5,453.0,47.4,125771.7,57926.8,0.0
499,77.49,100.0,1.881,1881.0,57.9,57.9,14.3,0.0,0.0,1530.0,149.94,59.0,98.0,3.89,9.09,7.33,59.2,0.0,66.4,7.7,95.1,453.0,47.4,125771.7,57926.8,0.0
500,78.53,100.0,1.791,1791.0,57.9,58.3,14.3,0.0,0.0,1530.0,148.41,59.0,97.0,3.9,8.76,7.29,59.4,0.0,66.4,3.4,95.3,453.0,47.4,125771.7,57921.7,0.0
501,78.39,100.0,1.845,1845.0,58.0,58.1,14.3,0.0,0.1,1530.0,149.94,59.2,98.0,3.9,8.76,7.29,59.5,0.0,66.4,5.4,95.2,453.0,47.4,125771.7,57922.9,0.0
502,29.54,100.0,1.728,1728.0,57.1,56.8,14.3,0.0,0.0,1449.0,0.0,56.7,0.0,3.9,8.76,7.29,57.6,0.0,66.4,8.4,95.6,453.0,47.4,125771.7,57931.2,0.0
503,77.28,100.0,1.836,1836.0,57.6,58.4,14.3,0.0,0.0,1530.0,149.94,58.7,98.0,3.9,8.76,7.29,59.7,0.0,66.4,8.1,95.5,453.0,47.4,125771.7,57921.3,0.0
504,75.36,100.0,1.629,1629.0,57.7,52.7,14.3,0.0,0.0,1530.0,148.41,58.9,97.0,3.9,8.76,7.29,54.1,0.0,66.3,3.7,95.6,452.0,47.4,125771.7,57926.0,0.0
505,76.48,100.0,1.629,1629.0,57.6,49.8,14.3,0.0,0.0,1530.0,149.94,58.9,98.0,3.91,8.62,7.28,50.7,0.0,66.4,4.8,95.5,452.0,47.4,125771.7,57922.9,0.0
506,75.95,100.0,1.575,1575.0,57.6,51.3,14.3,0.0,0.0,1530.0,149.94,59.0,98.0,3.91,8.62,7.28,52.7,0.0,66.4,7.9,95.5,452.0,47.4,125771.7,57921.5,0.0
