elapsed_sec,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_mem_clock_mhz,gpu_mem_total_mb,gpu_mem_used_mb,gpu_power_w,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent,vcn_util
349,56.2,2.653,2652.7,87.5,17.9,11.2,0.0,0.0,2496.0,234.62,1000.0,2048.0,191.9,115.03,64.0,94.0,2.02,6.76,4.49,17.9,0.0,67.0,0.6,70.7,526.0,44.7,126428.7,55378.9,0.0,0.0
350,71.9,1.75,1749.9,77.125,22.6,11.2,0.0,0.0,2682.0,260.15,1000.0,2048.0,191.9,100.08,61.0,97.0,2.02,6.76,4.49,22.5,0.0,67.1,7.9,71.0,526.0,44.7,126428.7,55378.5,0.0,0.0
351,81.2,1.725,1725.3,71.25,22.7,11.2,0.0,1.6,2676.0,262.25,1000.0,2048.0,191.9,92.03,60.0,98.0,2.02,6.76,4.49,22.7,0.0,67.1,7.9,76.8,526.0,44.7,126428.7,55370.3,0.0,0.0
352,84.4,1.721,1721.3,67.0,21.6,11.2,0.0,0.0,2670.0,264.33,1000.0,2048.0,191.9,87.09,60.0,99.0,2.02,6.76,4.49,21.4,0.0,67.1,0.6,82.0,526.0,44.7,126428.7,55374.8,0.0,0.0
353,78.1,1.754,1754.4,64.375,21.1,11.2,0.0,0.0,2673.0,264.63,1000.0,2048.0,191.9,86.01,59.0,99.0,2.02,6.76,4.49,21.2,0.0,67.0,7.8,87.9,526.0,44.7,126428.7,55367.3,0.0,0.0
354,75.0,1.771,1771.4,62.75,21.7,11.2,0.0,0.0,2682.0,265.52,1000.0,2048.0,191.9,85.04,60.0,99.0,2.09,7.34,4.65,21.6,0.0,67.1,7.9,64.7,526.0,44.7,126428.7,55363.8,0.0,0.0
355,84.4,1.715,1715.1,61.75,21.8,11.2,0.0,0.0,2644.0,261.76,1000.0,2048.0,191.9,85.0,59.0,99.0,2.09,7.34,4.65,21.5,0.0,67.1,8.0,67.7,526.0,44.7,126428.7,55369.7,0.0,0.0
356,87.5,1.734,1734.2,61.125,21.0,11.2,0.0,0.1,2630.0,260.37,1000.0,2048.0,191.9,84.1,60.0,99.0,2.09,7.34,4.65,21.0,0.0,67.0,0.4,71.7,526.0,44.7,126428.7,55372.4,0.0,0.0
357,90.6,1.735,1735.1,60.75,21.3,11.2,0.0,0.0,2632.0,260.57,1000.0,2048.0,191.9,84.09,60.0,99.0,2.09,7.34,4.65,21.1,0.0,67.1,8.0,84.0,526.0,44.7,126428.7,55373.4,0.0,0.0
358,84.4,1.801,1801.3,60.5,21.8,11.2,0.0,0.0,2652.0,262.55,1000.0,2048.0,191.9,84.09,60.0,99.0,2.09,7.34,4.65,21.8,0.0,67.1,7.9,100.0,526.0,44.7,126428.7,55372.6,0.0,0.0
359,84.4,1.783,1783.4,60.5,21.8,11.2,0.0,0.0,2652.0,262.55,1000.0,2048.0,191.9,84.1,60.0,99.0,2.25,9.31,5.11,21.8,0.0,67.1,7.9,100.0,526.0,44.7,126428.7,55373.1,0.0,0.0
360,84.4,1.718,1717.6,60.5,21.6,11.2,0.0,0.0,2656.0,262.94,1000.0,2048.0,191.9,84.1,60.0,99.0,2.25,9.31,5.11,21.5,0.0,67.0,0.5,100.0,526.0,44.7,126428.7,55367.3,0.0,0.0
361,81.2,1.675,1674.8,60.5,22.3,11.2,0.0,0.1,2660.0,263.34,1000.0,2048.0,191.9,84.09,60.0,99.0,2.25,9.31,5.11,22.2,0.0,67.1,7.9,100.0,526.0,44.7,126428.7,55400.7,0.0,0.0
362,87.5,1.748,1748.1,60.375,22.1,11.2,0.0,0.0,2624.0,257.15,1000.0,2048.0,191.9,84.09,60.0,98.0,2.25,9.31,5.11,21.9,0.0,67.1,7.8,87.0,525.0,44.7,126428.7,55380.3,0.0,0.0
363,90.6,1.761,1760.6,60.5,22.2,11.2,0.0,0.0,2654.0,262.75,1000.0,2048.0,191.9,84.09,60.0,99.0,2.25,9.31,5.11,22.1,0.0,67.1,7.9,100.0,525.0,44.7,126428.7,55379.2,0.0,0.0
364,84.4,1.668,1667.8,60.625,21.8,11.2,0.0,0.0,2685.0,265.82,1000.0,2048.0,191.9,84.1,60.0,99.0,2.28,9.13,5.14,21.9,0.0,67.1,0.6,100.0,525.0,44.7,126428.7,55375.5,0.0,0.0
365,90.6,1.763,1763.3,60.625,21.5,11.2,0.0,0.0,2687.0,266.01,1000.0,2048.0,191.9,84.1,60.0,99.0,2.28,9.13,5.14,21.4,0.0,67.0,7.8,82.0,525.0,44.7,126428.7,55385.5,0.0,0.0
366,87.5,1.769,1769.3,60.625,21.8,11.2,0.0,0.1,2679.0,265.22,1000.0,2048.0,191.9,84.1,60.0,99.0,2.28,9.13,5.14,21.6,0.0,67.1,7.9,100.0,525.0,44.7,126428.7,55374.8,0.0,0.0
367,90.6,1.802,1802.3,60.625,21.8,11.2,0.0,0.4,2675.0,264.82,1000.0,2048.0,191.9,84.1,60.0,99.0,2.28,9.13,5.14,21.8,0.0,67.1,7.9,100.0,525.0,44.7,126428.7,55378.0,0.0,0.0
368,75.0,1.786,1785.5,60.75,21.5,11.2,0.0,0.0,2678.0,265.12,1000.0,2048.0,191.9,84.09,61.0,99.0,2.28,9.13,5.14,21.3,0.0,67.0,7.8,100.0,525.0,44.7,126428.7,55364.5,0.0,0.0
369,90.6,1.77,1770.0,60.875,21.7,11.2,0.0,0.0,2687.0,266.01,1000.0,2048.0,191.9,84.1,61.0,99.0,2.28,8.72,5.12,21.6,0.0,67.1,0.7,100.0,525.0,44.7,126428.7,55361.9,0.0,0.0
370,87.5,1.752,1752.1,61.0,21.5,11.2,0.0,0.0,2689.0,266.21,1000.0,2048.0,191.9,85.01,60.0,99.0,2.28,8.72,5.12,21.5,0.0,67.0,7.7,100.0,525.0,44.7,126428.7,55359.9,0.0,0.0
371,81.2,1.717,1717.4,61.125,21.0,11.2,0.0,0.1,2695.0,266.8,1000.0,2048.0,191.9,84.09,61.0,99.0,2.28,8.72,5.12,20.9,0.0,67.1,7.9,100.0,525.0,44.7,126428.7,55362.5,0.0,0.0
372,84.4,1.696,1695.5,61.375,22.5,11.2,0.0,0.0,2704.0,267.7,1000.0,2048.0,191.9,84.1,61.0,99.0,2.28,8.72,5.12,22.5,0.0,67.1,7.8,100.0,525.0,44.7,126428.7,55365.8,0.0,0.0
373,75.0,1.744,1743.8,61.5,22.8,11.2,0.0,0.0,2709.0,268.19,1000.0,2048.0,191.9,84.09,61.0,99.0,2.28,8.72,5.12,22.8,0.0,67.1,7.9,100.0,525.0,44.7,126428.7,55360.0,0.0,0.0
374,81.2,1.751,1750.9,61.75,23.3,11.2,0.0,0.0,2686.0,265.91,1000.0,2048.0,191.9,84.09,62.0,99.0,2.29,8.34,5.1,23.2,0.0,67.1,0.6,100.0,525.0,44.7,126428.7,55367.4,0.0,0.0
375,53.1,1.728,1728.0,62.75,21.4,11.2,0.0,0.0,2562.0,245.95,1000.0,2048.0,191.9,85.01,62.0,96.0,2.29,8.34,5.1,21.4,0.0,67.0,7.8,70.0,525.0,44.7,126428.7,55376.8,0.0,0.0
376,71.9,1.69,1689.9,62.5,21.4,11.2,0.0,0.0,2597.0,254.51,1000.0,2048.0,191.9,85.0,62.0,98.0,2.29,8.34,5.1,21.3,0.0,67.1,7.8,71.3,525.0,44.7,126428.7,55376.5,0.0,0.0
377,71.9,1.707,1706.8,62.5,21.1,11.2,0.0,0.0,2621.0,256.86,1000.0,2048.0,191.9,84.09,62.0,98.0,2.29,8.34,5.1,21.1,0.0,67.0,8.0,68.7,525.0,44.7,126428.7,55373.3,0.0,0.0
378,78.1,1.713,1713.0,62.5,21.0,11.2,0.0,0.0,2647.0,262.05,1000.0,2048.0,191.9,85.0,63.0,99.0,2.29,8.34,5.1,20.9,0.0,64.5,0.5,72.0,525.0,44.7,126428.7,55388.4,0.0,0.0
379,75.0,1.723,1722.8,62.625,20.5,11.2,0.0,0.0,2646.0,261.95,1000.0,2048.0,191.9,84.1,63.0,99.0,2.3,7.99,5.08,20.4,0.0,66.5,8.0,78.8,525.0,44.7,126428.7,55392.3,0.0,0.0
380,68.8,1.715,1715.0,62.875,20.3,11.2,0.0,0.0,2663.0,263.64,1000.0,2048.0,191.9,85.0,63.0,99.0,2.3,7.99,5.08,20.2,0.0,67.4,7.8,81.0,525.0,44.7,126428.7,55398.3,0.0,0.0
381,75.0,1.684,1684.4,62.875,20.8,11.2,0.0,0.0,2666.0,263.93,1000.0,2048.0,191.9,85.0,63.0,99.0,2.3,7.99,5.08,20.8,0.0,63.7,0.7,99.0,525.0,44.7,126428.7,55414.1,0.0,0.0
382,81.2,1.742,1742.0,63.125,21.1,11.2,0.0,0.0,2666.0,263.93,1000.0,2048.0,191.9,85.0,63.0,99.0,2.3,7.99,5.08,21.2,0.0,67.1,7.8,90.1,525.0,44.7,126428.7,55401.5,0.0,0.0
383,65.6,1.739,1739.2,63.125,20.2,11.2,0.0,0.0,2630.0,255.11,1000.0,2048.0,191.9,84.08,64.0,97.0,2.3,7.99,5.08,20.0,0.0,67.1,7.9,86.0,525.0,44.7,126428.7,55396.0,0.0,0.0
384,65.6,1.739,1739.4,63.25,19.8,11.2,0.0,0.0,2625.0,257.25,1000.0,2048.0,191.9,84.08,63.0,98.0,2.31,7.67,5.06,19.7,0.0,67.0,7.9,100.0,525.0,44.7,126428.7,55402.2,0.0,0.0
385,65.6,1.749,1748.6,63.375,20.5,11.2,0.0,0.0,2676.0,264.92,1000.0,2048.0,191.9,84.1,63.0,99.0,2.31,7.67,5.06,20.4,0.0,67.1,0.6,100.0,525.0,44.7,126428.7,55395.4,0.0,0.0
386,71.9,1.704,1703.6,63.5,20.9,11.2,0.0,0.0,2694.0,266.71,1000.0,2048.0,191.9,84.1,63.0,99.0,2.31,7.67,5.06,20.9,0.0,67.1,7.8,100.0,525.0,44.7,126428.7,55395.4,0.0,0.0
387,68.8,1.781,1780.7,63.5,20.2,11.2,0.0,0.1,2696.0,266.9,1000.0,2048.0,191.9,85.0,63.0,99.0,2.31,7.67,5.06,20.0,0.0,67.0,7.9,100.0,525.0,44.7,126428.7,55388.7,0.0,0.0
388,68.8,1.737,1737.1,63.375,19.9,11.2,0.0,0.0,2686.0,265.91,1000.0,2048.0,191.9,84.09,62.0,99.0,2.31,7.67,5.06,19.9,0.0,67.0,0.5,100.0,525.0,44.7,126428.7,55395.1,0.0,0.0
389,78.1,1.755,1754.6,63.375,20.3,11.2,0.0,0.0,2691.0,266.41,1000.0,2048.0,191.9,85.0,63.0,99.0,2.32,7.3,5.03,20.2,0.0,67.1,7.9,100.0,525.0,44.7,126428.7,55382.4,0.0,0.0
390,75.0,1.722,1722.5,63.375,20.2,11.2,0.0,0.0,2701.0,267.4,1000.0,2048.0,191.9,85.0,63.0,99.0,2.32,7.3,5.03,20.1,0.0,67.1,7.9,100.0,525.0,44.7,126428.7,55383.2,0.0,0.0
391,84.4,1.748,1748.2,63.375,20.5,11.2,0.0,0.0,2704.0,267.7,1000.0,2048.0,191.9,85.0,63.0,99.0,2.32,7.3,5.03,20.5,0.0,67.5,0.6,100.0,525.0,44.7,126428.7,55398.5,0.0,0.0
392,78.1,1.709,1709.1,63.375,20.7,11.2,0.0,0.0,2678.0,265.12,1000.0,2048.0,191.9,84.09,63.0,99.0,2.32,7.3,5.03,20.7,0.0,66.6,7.8,71.7,525.0,44.7,126428.7,55391.1,0.0,0.0
393,71.9,1.73,1729.9,63.25,20.8,11.2,0.0,0.0,2693.0,266.61,1000.0,2048.0,191.9,85.01,63.0,99.0,2.32,7.3,5.03,20.8,0.0,67.1,7.9,66.7,525.0,44.7,126428.7,55390.8,0.0,0.0
394,71.9,1.744,1744.4,63.25,19.9,11.2,0.0,0.0,2688.0,266.11,1000.0,2048.0,191.9,84.1,63.0,99.0,2.32,6.95,5.0,20.0,0.0,67.0,7.9,82.0,525.0,44.7,126428.7,55387.2,0.0,0.0
395,78.1,1.715,1715.3,63.25,20.5,11.2,0.0,0.0,2696.0,266.9,1000.0,2048.0,191.9,85.0,63.0,99.0,2.32,6.95,5.0,20.3,0.0,67.1,0.6,88.9,525.0,44.7,126428.7,55390.0,0.0,0.0
396,81.2,1.741,1741.2,63.125,20.8,11.2,0.0,0.0,2697.0,267.0,1000.0,2048.0,191.9,84.1,63.0,99.0,2.32,6.95,5.0,20.8,0.0,67.0,7.8,88.1,525.0,44.7,126428.7,55398.6,0.0,0.0
397,78.1,1.712,1712.3,63.125,20.7,11.2,0.0,0.5,2679.0,265.22,1000.0,2048.0,191.9,84.09,62.0,99.0,2.32,6.95,5.0,20.5,0.0,67.1,7.9,78.8,525.0,44.7,126428.7,55399.6,0.0,0.0
398,75.0,1.744,1744.2,63.0,19.5,11.2,0.0,0.1,2631.0,260.47,1000.0,2048.0,191.9,84.1,62.0,99.0,2.32,6.95,5.0,19.5,0.0,67.1,0.6,83.2,525.0,44.7,126428.7,55400.0,0.0,0.0
399,87.5,1.751,1751.4,62.875,19.4,11.2,0.0,0.0,2653.0,262.65,1000.0,2048.0,191.9,85.0,63.0,99.0,2.33,6.72,4.98,19.3,0.0,67.0,7.8,88.1,525.0,44.7,126428.7,55401.5,0.0,0.0
400,78.1,1.71,1710.3,62.875,19.6,11.2,0.0,0.0,2658.0,263.14,1000.0,2048.0,191.9,84.1,62.0,99.0,2.33,6.72,4.98,19.6,0.0,67.1,7.9,97.0,525.0,44.7,126428.7,55401.5,0.0,0.0
401,84.4,1.773,1773.0,62.875,19.6,11.2,0.0,0.0,2649.0,262.25,1000.0,2048.0,191.9,84.09,62.0,99.0,2.33,6.72,4.98,19.7,0.0,67.0,0.6,94.1,525.0,44.7,126428.7,55392.9,0.0,0.0
402,75.0,1.781,1781.1,64.375,19.2,11.2,0.0,0.0,2560.0,248.32,1000.0,2048.0,191.9,85.06,65.0,97.0,2.33,6.72,4.98,19.1,0.0,67.1,7.8,91.9,525.0,45.2,126428.7,56023.9,0.0,0.0
403,87.5,1.73,1730.2,63.75,19.9,11.2,0.0,0.0,2541.0,246.48,1000.0,2048.0,191.9,84.09,62.0,97.0,2.33,6.72,4.98,19.7,0.0,67.1,7.9,96.0,525.0,45.2,126428.7,56007.6,0.0,0.0
404,81.2,1.72,1720.3,63.375,19.7,11.2,0.0,0.0,2625.0,257.25,1000.0,2048.0,191.9,84.1,63.0,98.0,2.35,6.66,5.0,19.6,0.0,67.0,7.8,88.9,525.0,45.2,126428.7,55996.9,0.0,0.0
405,78.1,1.71,1710.4,63.25,19.8,11.2,0.0,0.0,2641.0,261.46,1000.0,2048.0,191.9,85.02,62.0,99.0,2.35,6.66,5.0,19.7,0.0,67.0,7.9,85.0,525.0,45.2,126428.7,55997.3,0.0,0.0
406,78.1,1.782,1781.6,63.0,19.6,11.2,0.0,0.0,2613.0,256.07,1000.0,2048.0,191.9,84.09,62.0,98.0,2.35,6.66,5.0,19.6,0.0,67.1,7.7,100.0,525.0,45.2,126428.7,55996.6,0.0,0.0
407,75.0,1.743,1742.6,63.0,19.8,11.2,0.0,0.0,2638.0,261.16,1000.0,2048.0,191.9,84.09,62.0,99.0,2.35,6.66,5.0,19.5,0.0,67.0,7.9,94.0,525.0,45.2,126428.7,55997.8,0.0,0.0
408,75.0,1.73,1730.3,63.0,20.2,11.2,0.0,0.0,2683.0,265.62,1000.0,2048.0,191.9,84.1,62.0,99.0,2.35,6.66,5.0,20.0,0.0,67.1,0.6,99.0,525.0,45.2,126428.7,55999.2,0.0,0.0
409,71.9,1.794,1794.3,63.0,20.0,11.2,0.0,0.0,2651.0,262.45,1000.0,2048.0,191.9,84.09,62.0,99.0,2.35,6.37,4.96,19.9,0.0,67.0,7.8,98.0,525.0,45.2,126428.7,55996.8,0.0,0.0
410,87.5,1.764,1764.1,62.875,19.5,11.2,0.0,0.0,2654.0,262.75,1000.0,2048.0,191.9,85.0,62.0,99.0,2.35,6.37,4.96,19.4,0.0,67.1,7.8,43.0,525.0,45.2,126428.7,55989.3,0.0,0.0
411,90.6,1.729,1729.1,62.75,20.1,11.2,0.0,0.0,2649.0,262.25,1000.0,2048.0,191.9,84.09,62.0,99.0,2.35,6.37,4.96,20.0,0.0,67.0,0.6,90.9,525.0,45.2,126428.7,55983.6,0.0,0.0
412,84.4,1.711,1710.7,62.875,19.9,11.2,0.0,0.0,2665.0,263.83,1000.0,2048.0,191.9,84.09,63.0,99.0,2.35,6.37,4.96,19.8,0.0,67.1,7.8,98.0,525.0,45.2,126428.7,55986.2,0.0,0.0
413,81.2,1.79,1789.5,63.0,20.5,11.2,0.0,0.0,2680.0,265.32,1000.0,2048.0,191.9,85.01,62.0,99.0,2.35,6.37,4.96,20.4,0.0,67.0,7.9,100.0,525.0,45.2,126428.7,55964.8,0.0,0.0
414,71.9,1.791,1791.0,63.0,20.1,11.2,0.0,0.1,2681.0,265.42,1000.0,2048.0,191.9,84.1,62.0,99.0,2.37,6.34,4.98,19.9,0.0,67.1,7.8,100.0,525.0,45.2,126428.7,55966.3,0.0,0.0
415,78.1,1.742,1741.8,63.0,19.7,11.2,0.0,0.0,2679.0,265.22,1000.0,2048.0,191.9,85.0,62.0,99.0,2.37,6.34,4.98,19.6,0.0,67.0,0.6,85.0,525.0,45.2,126428.7,55964.0,0.0,0.0
416,87.5,1.747,1747.1,62.875,19.8,11.2,0.0,0.0,2691.0,266.41,1000.0,2048.0,191.9,85.0,62.0,99.0,2.37,6.34,4.98,19.9,0.0,67.0,7.8,58.0,525.0,45.2,126428.7,55967.5,0.0,0.0
417,78.1,1.743,1743.3,62.875,20.4,11.2,0.0,0.0,2691.0,266.41,1000.0,2048.0,191.9,85.0,62.0,99.0,2.37,6.34,4.98,20.2,0.0,67.1,7.8,100.0,525.0,45.2,126428.7,55973.2,0.0,0.0
418,81.2,1.753,1753.2,62.875,20.8,11.2,0.0,0.0,2695.0,266.8,1000.0,2048.0,191.9,84.1,62.0,99.0,2.37,6.34,4.98,20.6,0.0,67.0,7.8,100.0,525.0,45.2,126428.7,55966.2,0.0,0.0
419,75.0,1.728,1727.6,62.875,21.1,11.2,0.0,0.0,2698.0,267.1,1000.0,2048.0,191.9,85.0,63.0,99.0,2.39,6.23,4.98,21.0,0.0,67.1,7.9,100.0,525.0,45.2,126428.7,55972.7,0.0,0.0
420,71.9,1.735,1735.3,62.875,20.8,11.2,0.0,0.0,2706.0,267.89,1000.0,2048.0,191.9,84.1,63.0,99.0,2.39,6.23,4.98,20.6,0.0,67.0,0.5,70.0,525.0,45.2,126428.7,55973.0,0.0,0.0
421,68.8,1.806,1806.0,62.875,21.6,11.2,0.0,0.0,2699.0,267.2,1000.0,2048.0,191.9,85.03,63.0,99.0,2.39,6.23,4.98,21.5,0.0,67.0,7.8,73.7,525.0,45.2,126428.7,55984.9,0.0,0.0
422,84.4,1.75,1750.2,62.75,21.0,11.2,0.0,0.0,2677.0,265.02,1000.0,2048.0,191.9,84.1,63.0,99.0,2.39,6.23,4.98,21.0,0.0,67.1,7.8,64.0,525.0,45.2,126428.7,55983.0,0.0,0.0
423,84.4,1.699,1699.1,62.75,21.1,11.2,0.0,0.0,2647.0,262.05,1000.0,2048.0,191.9,84.08,62.0,99.0,2.39,6.23,4.98,20.9,0.0,67.0,0.6,52.0,525.0,45.2,126428.7,55971.8,0.0,0.0
424,87.5,1.676,1676.2,62.75,21.7,11.2,0.0,0.0,2665.0,263.83,1000.0,2048.0,191.9,85.0,62.0,99.0,2.41,6.29,5.01,21.7,0.0,67.1,7.8,60.4,525.0,45.2,126428.7,55970.6,0.0,0.0
425,84.4,1.798,1798.3,62.75,21.7,11.2,0.0,0.0,2665.0,263.83,1000.0,2048.0,191.9,85.02,62.0,99.0,2.41,6.29,5.01,21.6,0.0,67.0,7.8,71.7,525.0,45.2,126428.7,55971.4,0.0,0.0
426,93.8,1.74,1740.5,62.625,21.6,11.2,0.0,0.0,2644.0,261.76,1000.0,2048.0,191.9,84.09,62.0,99.0,2.41,6.29,5.01,21.6,0.0,67.0,0.5,50.0,525.0,45.2,126428.7,55965.4,0.0,0.0
427,81.2,1.765,1765.1,70.5,16.9,11.2,0.0,0.0,2150.0,156.95,1000.0,2048.0,192.5,82.08,66.0,73.0,2.41,6.29,5.01,16.9,0.0,67.1,7.9,58.0,527.0,45.2,126428.7,56020.4,0.0,0.0
428,84.4,1.774,1774.5,69.75,19.3,11.2,0.0,0.5,2313.0,198.92,1000.0,2048.0,192.5,86.08,65.0,86.0,2.41,6.29,5.01,19.2,0.0,67.0,7.8,61.6,527.0,45.2,126428.7,56014.8,0.0,0.0
429,81.2,1.768,1767.5,68.75,20.2,11.2,0.0,0.1,2356.0,204.97,1000.0,2048.0,192.6,85.07,58.0,87.0,2.44,6.35,5.05,20.0,0.0,67.0,7.8,77.0,527.0,45.4,126428.7,56187.6,0.0,0.0
430,87.5,1.822,1822.0,66.375,20.2,11.2,0.0,0.0,2504.0,237.88,1000.0,2048.0,192.6,85.04,62.0,95.0,2.44,6.35,5.05,20.1,0.0,67.1,0.5,56.0,527.0,45.3,126428.7,56173.3,0.0,0.0
431,87.5,1.86,1860.5,64.875,20.3,11.2,0.0,0.0,2593.0,251.52,1000.0,2048.0,192.6,85.02,63.0,97.0,2.44,6.35,5.05,20.3,0.0,67.0,7.7,75.8,527.0,45.3,126428.7,56161.2,0.0,0.0
432,81.2,1.8,1799.5,64.0,18.5,11.2,0.0,0.0,2643.0,259.01,1000.0,2048.0,192.6,85.01,62.0,98.0,2.44,6.35,5.05,18.5,0.0,67.0,7.7,80.8,527.0,45.3,126428.7,56162.7,0.0,0.0
433,78.1,1.848,1847.5,63.625,18.8,11.2,0.0,0.0,2670.0,264.33,1000.0,2048.0,192.6,85.01,63.0,99.0,2.44,6.35,5.05,18.7,0.0,67.0,0.4,78.0,527.0,45.3,126428.7,56142.6,0.0,0.0
434,81.2,1.865,1865.3,63.375,18.7,11.2,0.0,0.0,2681.0,265.42,1000.0,2048.0,192.6,85.0,63.0,99.0,2.46,6.4,5.08,18.7,0.0,67.0,7.6,67.7,527.0,45.3,126428.7,56144.2,0.0,0.0
435,81.2,1.801,1800.7,63.25,19.2,11.2,0.0,0.0,2681.0,265.42,1000.0,2048.0,192.6,85.0,63.0,99.0,2.46,6.4,5.08,19.1,0.0,67.0,7.6,76.8,527.0,45.3,126428.7,56144.0,0.0,0.0
436,81.2,1.799,1799.0,63.0,19.0,11.2,0.0,0.0,2676.0,264.92,1000.0,2048.0,192.6,85.0,63.0,99.0,2.46,6.4,5.08,18.8,0.0,67.0,0.4,65.7,527.0,45.3,126428.7,56134.3,0.0,0.0
437,87.5,1.836,1835.5,63.0,18.8,11.2,0.0,0.0,2674.0,264.73,1000.0,2048.0,192.6,84.1,63.0,99.0,2.46,6.4,5.08,18.7,0.0,67.0,7.6,63.4,527.0,45.3,126428.7,56125.9,0.0,0.0
438,71.9,2.362,2361.5,69.75,12.7,11.2,0.0,0.0,1662.0,84.76,1000.0,2048.0,192.6,64.07,49.0,51.0,2.46,6.4,5.08,12.6,0.0,67.0,7.6,52.5,527.0,45.3,126428.7,56126.7,0.0,0.0
439,34.4,2.38,2379.9,77.25,9.0,11.2,0.0,0.0,988.0,17.78,1000.0,2048.0,192.6,50.03,48.0,18.0,2.47,6.13,5.05,9.0,0.0,67.0,0.4,62.0,527.0,45.3,126428.7,56130.7,0.0,0.0
440,43.8,2.159,2159.0,79.625,9.2,11.2,0.0,0.0,739.0,5.17,1000.0,2048.0,192.6,44.08,48.0,7.0,2.47,6.13,5.05,9.3,0.0,67.0,7.6,52.0,527.0,45.3,126428.7,56148.3,0.0,0.0
441,56.2,3.029,3028.8,82.5,11.3,11.2,0.0,0.0,1415.0,58.02,1000.0,2048.0,192.9,74.06,61.0,41.0,2.47,6.13,5.05,11.1,0.0,67.0,7.7,49.5,527.0,46.3,126428.7,57388.6,0.0,0.0
442,68.8,2.844,2843.8,84.125,15.2,11.2,0.0,0.1,1736.0,102.42,1000.0,2048.0,192.9,88.05,65.0,59.0,2.47,6.13,5.05,15.1,0.0,67.1,0.6,59.0,527.0,44.9,126428.7,55566.7,0.0,0.0
443,62.5,3.015,3015.0,87.625,16.3,11.2,0.0,0.0,2124.0,167.8,1000.0,2048.0,192.9,104.09,64.0,79.0,2.47,6.13,5.05,16.2,0.0,67.1,7.9,76.0,527.0,45.3,126428.7,56089.7,0.0,0.0
444,78.1,1.696,1696.2,80.25,20.2,11.2,0.0,0.0,2472.0,224.95,1000.0,2048.0,192.9,102.06,64.0,91.0,2.5,6.36,5.11,20.2,0.0,67.0,7.9,76.8,527.0,45.3,126428.7,56080.9,0.0,0.0
445,81.2,1.752,1752.2,73.625,21.8,11.2,0.0,0.0,2626.0,252.1,1000.0,2048.0,192.9,92.09,63.0,96.0,2.5,6.36,5.11,21.8,0.0,67.1,7.9,78.0,527.0,45.3,126428.7,56098.5,0.0,0.0
446,84.4,1.727,1726.9,69.375,21.2,11.2,0.0,0.0,2636.0,258.33,1000.0,2048.0,192.9,88.04,62.0,98.0,2.5,6.36,5.11,21.2,0.0,67.1,7.9,71.0,527.0,45.3,126428.7,56091.6,0.0,0.0
447,93.8,1.744,1743.7,66.625,21.3,11.2,0.0,0.0,2620.0,256.76,1000.0,2048.0,192.9,86.02,62.0,98.0,2.5,6.36,5.11,21.3,0.0,67.1,0.6,61.4,527.0,45.3,126428.7,56074.9,0.0,0.0
448,93.8,1.774,1774.1,65.0,21.7,11.2,0.0,0.0,2647.0,262.05,1000.0,2048.0,192.9,85.04,62.0,99.0,2.5,6.36,5.11,21.6,0.0,67.0,7.9,62.6,527.0,45.3,126428.7,56068.5,0.0,0.0
449,90.6,1.757,1756.7,63.875,21.8,11.2,0.0,0.0,2664.0,263.74,1000.0,2048.0,192.9,85.01,62.0,99.0,2.53,6.49,5.16,21.8,0.0,67.1,7.9,57.4,527.0,45.3,126428.7,56068.1,0.0,0.0
450,93.8,1.821,1821.3,63.375,22.0,11.2,0.0,0.0,2663.0,263.64,1000.0,2048.0,192.9,85.01,62.0,99.0,2.53,6.49,5.16,22.0,0.0,67.0,0.6,72.7,527.0,45.3,126428.7,56067.9,0.0,0.0
451,96.9,1.811,1810.9,62.875,21.1,11.2,0.2,0.0,2641.0,261.46,1000.0,2048.0,192.9,85.0,62.0,99.0,2.53,6.49,5.16,21.2,0.0,67.1,7.9,60.6,527.0,45.3,126428.7,56079.0,0.0,0.0
452,90.6,1.749,1749.2,62.625,20.6,11.2,0.0,0.1,2606.0,255.39,1000.0,2048.0,192.9,84.09,62.0,98.0,2.53,6.49,5.16,20.4,0.0,67.1,7.8,72.7,527.0,45.3,126428.7,56083.4,0.0,0.0
453,90.6,1.73,1729.5,62.5,21.0,11.2,0.0,0.0,2638.0,261.16,1000.0,2048.0,192.9,84.09,62.0,99.0,2.53,6.49,5.16,21.2,0.0,67.1,7.9,55.4,527.0,45.3,126428.7,56068.0,0.0,0.0
454,90.6,1.72,1719.7,62.5,20.7,11.2,0.0,0.0,2658.0,263.14,1000.0,2048.0,192.9,84.09,62.0,99.0,2.57,6.77,5.24,20.6,0.0,67.0,0.6,70.7,527.0,45.3,126428.7,56056.4,0.0,0.0
455,81.2,1.738,1738.2,62.5,20.2,11.2,0.0,0.0,2673.0,264.63,1000.0,2048.0,192.9,84.1,62.0,99.0,2.57,6.77,5.24,20.1,0.0,67.1,7.9,70.0,527.0,45.3,126428.7,56055.9,0.0,0.0
