elapsed_sec,board_power_w,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent
523,100.97,100.0,2.367,2367.0,63.2,48.5,27.0,0.0,0.0,1575.0,152.78,63.9,97.0,7.88,11.94,10.53,48.7,0.0,66.1,0.5,90.9,463.0,81.7,125748.6,101503.5,0.1
524,125.72,100.0,2.258,2257.7,63.5,52.2,27.0,0.0,0.0,1575.0,152.78,67.9,97.0,7.9,12.02,10.57,52.6,0.0,66.4,0.6,94.9,463.0,81.7,125748.6,101547.0,0.1
525,92.51,100.0,2.147,2147.1,63.3,47.5,27.0,0.0,0.0,1575.0,154.35,63.9,98.0,7.9,12.02,10.57,48.1,0.0,66.8,7.8,89.8,461.0,81.6,125748.6,101448.6,0.1
526,77.93,100.0,1.999,1999.3,62.9,53.0,27.0,0.0,0.0,1575.0,152.78,64.3,97.0,7.9,12.02,10.57,53.5,0.0,67.1,0.6,100.0,461.0,81.7,125748.6,101469.8,0.1
527,97.76,100.0,1.923,1923.4,63.2,53.2,27.0,0.0,0.0,1575.0,152.78,64.6,97.0,7.9,12.02,10.57,53.4,0.0,66.1,0.5,100.0,461.0,81.7,125748.6,101521.6,0.1
528,93.02,100.0,1.868,1868.1,63.5,50.9,27.0,0.0,0.0,1575.0,154.35,64.4,98.0,7.9,12.02,10.57,51.9,0.0,66.5,7.9,87.9,461.0,81.7,125748.6,101566.7,0.1
529,84.12,100.0,2.017,2017.3,64.5,49.9,27.0,0.0,0.0,1575.0,152.78,64.6,97.0,7.95,12.42,10.67,50.8,0.0,67.3,0.5,88.1,461.0,81.7,125748.6,101507.4,0.1
530,93.29,100.0,2.24,2239.7,64.8,51.6,27.0,0.0,0.0,1575.0,154.35,64.7,98.0,7.95,12.42,10.67,51.4,0.0,66.0,4.8,90.1,461.0,81.7,125748.6,101515.3,0.1
531,97.58,100.0,2.055,2054.6,63.7,49.2,27.0,0.0,0.0,1575.0,152.78,64.6,97.0,7.95,12.42,10.67,49.5,0.0,65.7,3.6,86.4,461.0,81.7,125748.6,101493.0,0.1
532,97.18,100.0,2.327,2327.1,63.9,50.8,27.0,0.0,0.1,1575.0,154.35,64.9,98.0,7.95,12.42,10.67,51.6,0.0,66.9,0.6,88.9,461.0,81.7,125748.6,101505.7,0.1
533,89.2,100.0,2.264,2264.1,63.7,52.3,27.0,0.0,0.0,1575.0,154.35,65.2,98.0,7.95,12.42,10.67,53.1,0.0,65.4,0.5,88.6,461.0,81.8,125748.6,101589.5,0.1
534,104.07,100.0,2.087,2086.7,64.1,53.2,27.0,0.0,0.0,1575.0,154.35,65.1,98.0,7.97,12.39,10.7,53.7,0.0,65.2,7.9,91.0,461.0,81.8,125748.6,101638.6,0.1
535,94.45,100.0,2.164,2163.9,64.6,49.3,27.0,0.0,0.0,1575.0,154.35,65.2,98.0,7.97,12.39,10.7,50.5,0.0,66.0,0.5,88.4,461.0,81.7,125748.6,101496.8,0.1
536,105.47,100.0,2.241,2241.0,65.0,53.3,27.0,0.0,0.0,1575.0,152.78,65.2,97.0,7.97,12.39,10.7,53.4,0.0,67.3,0.6,100.0,461.0,81.7,125748.6,101527.8,0.1
537,95.71,100.0,1.971,1971.0,64.0,53.1,27.0,0.0,0.1,1575.0,152.78,65.2,97.0,7.97,12.39,10.7,53.7,0.0,66.4,7.8,88.9,461.0,81.7,125748.6,101547.0,0.1
538,42.22,100.0,2.163,2162.6,63.7,48.7,27.0,0.0,0.0,1575.0,154.35,62.8,98.0,7.97,12.39,10.7,49.1,0.0,66.0,0.6,88.4,461.0,81.6,125748.6,101448.1,0.1
539,100.95,100.0,2.227,2226.9,65.1,52.6,27.0,0.0,0.0,1575.0,152.78,65.3,97.0,7.99,12.2,10.68,53.7,0.0,66.3,0.5,97.0,461.0,81.7,125748.6,101512.8,0.1
540,94.18,100.0,1.956,1955.6,65.5,53.4,27.0,0.0,0.0,1575.0,154.35,65.2,98.0,7.99,12.2,10.68,54.2,0.0,62.7,0.6,100.0,462.0,81.8,125748.6,101595.8,0.1
541,79.13,100.0,2.008,2008.3,64.8,51.7,27.0,0.0,0.5,1575.0,152.78,65.2,97.0,7.99,12.2,10.68,52.0,0.0,66.4,0.5,100.0,462.0,81.8,125748.6,101613.3,0.1
542,98.75,100.0,1.831,1830.9,64.6,51.5,27.0,0.0,0.1,1575.0,154.35,65.4,98.0,7.99,12.2,10.68,51.7,0.0,66.3,0.6,100.0,462.0,81.8,125748.6,101674.2,0.1
543,99.75,100.0,2.079,2079.0,63.9,51.0,27.0,0.0,0.0,1575.0,154.35,65.3,98.0,7.99,12.2,10.68,51.0,0.0,66.4,0.5,100.0,462.0,81.8,125748.6,101684.9,0.1
544,99.12,100.0,1.746,1746.0,63.6,47.2,27.0,0.0,0.0,1575.0,154.35,65.4,98.0,7.97,11.7,10.61,47.9,0.0,66.4,7.9,87.5,462.0,81.8,125748.6,101668.6,0.1
545,101.12,100.0,2.087,2086.7,64.3,50.4,27.0,0.6,0.0,1575.0,154.35,65.7,98.0,7.97,11.7,10.61,50.7,0.0,66.3,0.6,94.0,462.0,81.7,125748.6,101537.0,0.1
546,95.98,100.0,2.281,2280.9,64.6,47.1,27.0,0.0,0.0,1575.0,154.35,65.8,98.0,7.97,11.7,10.61,47.6,0.0,66.7,0.5,100.0,462.0,81.8,125748.6,101584.5,0.1
547,93.52,92.9,2.039,2039.1,64.7,46.5,27.0,0.0,0.0,1575.0,154.35,65.7,98.0,7.97,11.7,10.61,46.5,0.0,66.4,0.5,100.0,462.0,81.8,125748.6,101611.3,0.1
548,89.26,100.0,2.204,2203.7,64.4,49.1,27.0,0.0,0.1,1575.0,154.35,66.1,98.0,7.97,11.7,10.61,49.5,0.0,66.1,0.6,100.0,462.0,81.8,125748.6,101628.5,0.1
549,97.88,100.0,2.04,2040.4,64.5,48.8,27.0,0.0,0.0,1575.0,154.35,65.9,98.0,7.98,11.48,10.58,48.8,0.0,66.3,0.5,100.0,462.0,81.8,125748.6,101674.0,0.1
550,99.05,100.0,2.031,2031.4,64.5,49.9,27.0,0.0,0.0,1575.0,154.35,65.8,98.0,7.98,11.48,10.58,50.7,0.0,66.6,0.6,100.0,462.0,81.8,125748.6,101685.8,0.1
551,99.28,100.0,1.481,1481.1,63.8,49.7,27.0,0.0,0.0,1575.0,154.35,65.5,98.0,7.98,11.48,10.58,50.1,0.0,66.8,7.8,84.4,462.0,81.8,125748.6,101674.6,0.1
552,77.68,100.0,2.321,2320.7,65.1,49.3,27.0,0.0,0.0,1575.0,154.35,65.7,98.0,7.98,11.48,10.58,49.5,0.0,65.6,0.6,89.2,462.0,81.7,125748.6,101533.6,0.1
553,100.24,100.0,2.241,2241.0,64.3,49.2,27.0,0.0,0.1,1575.0,152.78,66.0,97.0,7.98,11.48,10.58,49.5,0.0,67.0,0.6,100.0,462.0,81.8,125748.6,101581.1,0.1
554,92.04,100.0,1.467,1467.0,65.0,47.7,27.0,0.0,0.0,1575.0,154.35,66.0,98.0,7.98,11.12,10.52,48.3,0.0,66.2,7.8,85.2,462.0,81.8,125748.6,101581.0,0.1
555,103.83,100.0,1.822,1821.9,64.7,48.8,27.0,0.0,0.0,1575.0,154.35,66.1,98.0,7.98,11.12,10.52,48.9,0.0,66.8,0.5,91.0,462.0,81.7,125748.6,101494.5,0.1
556,100.49,100.0,1.785,1784.6,64.6,48.0,27.0,0.0,0.0,1575.0,152.78,66.0,97.0,7.98,11.12,10.52,48.4,0.0,65.5,7.9,85.6,462.0,81.7,125748.6,101474.1,0.1
557,102.42,100.0,1.968,1968.4,65.6,51.9,27.0,0.0,0.0,1575.0,154.35,66.2,98.0,7.98,11.12,10.52,52.2,0.0,66.9,7.8,90.8,463.0,81.7,125748.6,101496.6,0.1
558,119.45,100.0,1.715,1715.1,65.3,48.3,27.0,0.0,0.0,1575.0,152.78,72.0,97.0,7.98,11.12,10.52,48.8,0.0,66.4,0.6,85.1,462.0,81.7,125748.6,101478.1,0.1
559,98.01,100.0,1.435,1434.9,64.8,48.4,27.0,0.0,0.0,1575.0,154.35,66.2,98.0,8.0,11.2,10.54,48.9,0.0,66.8,7.8,84.1,462.0,81.7,125748.6,101487.1,0.1
560,93.77,100.0,1.644,1644.4,65.1,46.5,27.0,0.0,0.0,1575.0,154.35,66.1,98.0,8.0,11.2,10.54,46.6,0.0,65.3,7.8,84.1,462.0,81.7,125748.6,101472.0,0.1
561,89.67,100.0,1.917,1917.0,65.2,47.4,27.0,0.0,0.0,1575.0,154.35,65.9,98.0,8.0,11.2,10.54,48.0,0.0,66.4,0.6,89.4,462.0,81.7,125748.6,101467.4,0.1
562,97.39,100.0,1.947,1946.6,64.7,48.2,27.0,0.0,0.1,1575.0,152.78,66.0,97.0,8.0,11.2,10.54,48.9,0.0,66.4,7.8,90.2,462.0,81.7,125748.6,101490.0,0.1
563,93.07,100.0,2.125,2125.3,65.2,48.5,27.0,0.0,0.0,1575.0,154.35,66.0,98.0,8.0,11.2,10.54,49.0,0.0,66.3,0.6,89.8,462.0,81.7,125748.6,101491.2,0.1
564,73.32,100.0,1.365,1365.4,63.9,48.3,27.0,0.0,0.0,1575.0,152.78,65.8,97.0,7.99,10.86,10.49,49.2,0.0,66.3,7.8,85.7,462.0,81.7,125748.6,101492.8,0.1
565,97.24,100.0,1.839,1838.6,64.9,48.2,27.0,0.0,0.0,1575.0,152.78,66.1,97.0,7.99,10.86,10.49,48.1,0.0,66.4,0.5,85.7,462.0,81.7,125748.6,101487.7,0.1
566,91.04,100.0,1.746,1746.0,65.1,45.2,27.0,0.0,0.0,1575.0,152.78,66.0,97.0,7.99,10.86,10.49,45.6,0.0,66.3,7.8,65.9,463.0,81.7,125748.6,101491.1,0.1
567,92.21,100.0,1.903,1902.9,65.1,48.0,27.0,0.0,0.0,1575.0,154.35,65.9,98.0,7.99,10.86,10.49,48.0,0.0,66.4,7.9,82.8,463.0,81.7,125748.6,101478.4,0.1
568,96.46,100.0,1.925,1924.7,65.1,48.0,27.0,0.0,0.0,1575.0,154.35,66.2,98.0,7.99,10.86,10.49,48.7,0.0,66.9,7.8,91.1,463.0,81.7,125748.6,101476.4,0.1
569,96.44,100.0,1.824,1824.4,65.0,45.9,27.0,0.0,0.1,1575.0,152.78,66.3,97.0,8.01,10.95,10.51,46.7,0.0,66.7,0.6,90.8,463.0,81.7,125748.6,101473.7,0.1
570,64.26,100.0,1.94,1940.1,64.9,45.9,27.0,0.0,0.0,1575.0,152.78,65.8,97.0,8.01,10.95,10.51,46.4,0.0,65.5,7.7,92.0,463.0,81.7,125748.6,101477.9,0.1
571,97.49,100.0,1.754,1753.7,64.8,46.8,27.0,0.0,0.6,1575.0,154.35,66.2,98.0,8.01,10.95,10.51,47.2,0.0,66.4,7.8,91.3,463.0,81.6,125748.6,101421.7,0.1
572,70.46,100.0,1.9,1900.3,64.6,48.7,27.0,0.0,0.0,1575.0,152.78,65.8,97.0,8.01,10.95,10.51,49.0,0.0,66.3,7.9,88.6,463.0,81.6,125748.6,101420.3,0.1
573,92.61,100.0,1.815,1815.4,64.5,47.4,27.0,0.0,0.0,1575.0,152.78,66.1,97.0,8.01,10.95,10.51,47.9,0.0,66.4,0.5,90.3,463.0,81.6,125748.6,101424.8,0.1
574,89.43,100.0,1.653,1653.4,64.4,48.3,27.0,0.0,0.0,1575.0,154.35,66.0,98.0,8.0,10.55,10.44,48.4,0.0,66.3,7.8,90.9,463.0,81.6,125748.6,101424.9,0.1
575,87.58,100.0,1.869,1869.4,64.5,46.0,27.0,0.0,0.1,1575.0,154.35,66.1,98.0,8.0,10.55,10.44,46.1,0.0,66.4,7.8,91.1,463.0,81.6,125748.6,101419.8,0.1
576,76.59,100.0,1.443,1442.6,63.9,47.1,27.0,0.0,0.0,1575.0,154.35,65.9,98.0,8.0,10.55,10.44,47.7,0.0,66.3,0.6,87.1,464.0,81.6,125748.6,101423.0,0.1
577,95.29,100.0,1.536,1536.4,64.4,49.5,27.0,0.0,0.0,1575.0,152.78,66.3,97.0,8.0,10.55,10.44,49.7,0.0,66.4,7.8,86.5,464.0,81.6,125748.6,101429.5,0.1
578,72.25,100.0,1.668,1667.6,64.6,47.8,27.0,0.0,0.0,1575.0,154.35,66.0,98.0,8.0,10.55,10.44,48.5,0.0,66.3,7.8,85.9,465.0,81.6,125748.6,101424.9,0.1
579,99.57,100.0,1.722,1721.6,64.5,47.6,27.0,0.0,0.0,1575.0,154.35,66.1,98.0,8.0,10.27,10.38,48.3,0.0,66.4,0.5,89.8,465.0,81.6,125748.6,101424.4,0.1
580,95.16,100.0,1.629,1629.0,64.6,49.2,27.0,0.0,0.1,1575.0,154.35,66.0,98.0,8.0,10.27,10.38,49.8,0.0,66.3,7.8,88.8,465.0,81.6,125748.6,101424.8,0.1
581,90.24,100.0,1.561,1560.9,64.8,48.3,27.0,0.0,0.0,1575.0,154.35,65.8,98.0,8.0,10.27,10.38,48.4,0.0,66.4,7.8,90.2,465.0,81.6,125748.6,101426.6,0.1
582,79.52,100.0,1.945,1945.3,64.8,48.3,27.0,0.0,0.0,1575.0,152.78,66.0,97.0,8.0,10.27,10.38,49.2,0.0,66.3,7.8,89.7,465.0,81.6,125748.6,101426.0,0.1
583,81.32,100.0,1.799,1798.7,64.5,48.1,27.0,0.0,0.0,1575.0,152.78,66.2,97.0,8.0,10.27,10.38,49.0,0.0,66.4,0.6,89.0,465.0,81.6,125748.6,101430.8,0.1
584,78.55,100.0,1.877,1877.1,65.8,46.2,27.0,0.0,0.0,1575.0,154.35,66.1,98.0,8.01,10.33,10.39,46.9,0.0,66.4,7.8,88.4,465.0,81.6,125748.6,101432.3,0.1
585,87.85,100.0,1.76,1760.1,65.6,47.5,27.0,0.0,0.0,1575.0,154.35,66.2,98.0,8.01,10.33,10.39,48.3,0.0,66.3,7.8,88.8,465.0,81.6,125748.6,101431.4,0.1
586,85.29,100.0,1.59,1590.4,65.5,46.7,27.0,0.0,0.0,1575.0,154.35,65.9,98.0,8.01,10.33,10.39,47.2,0.0,66.4,7.8,88.8,465.0,81.6,125748.6,101440.7,0.1
587,81.17,100.0,1.683,1683.0,65.4,46.1,27.0,0.0,0.0,1575.0,154.35,66.1,98.0,8.01,10.33,10.39,46.7,0.0,66.3,0.6,89.8,465.0,81.6,125748.6,101428.1,0.1
588,85.67,100.0,1.714,1713.9,65.6,46.4,27.0,0.0,0.1,1575.0,154.35,65.8,98.0,8.01,10.33,10.39,47.2,0.0,66.3,7.7,89.0,465.0,81.6,125748.6,101431.1,0.1
589,92.28,100.0,1.845,1845.0,64.5,45.8,27.0,0.0,0.0,1575.0,154.35,66.2,98.0,8.02,10.3,10.38,46.2,0.0,66.4,7.9,87.1,465.0,81.6,125748.6,101433.2,0.1
590,74.98,100.0,1.882,1882.3,64.6,46.0,27.0,0.0,0.0,1575.0,154.35,65.7,98.0,8.02,10.3,10.38,46.6,0.0,66.4,0.5,88.0,465.0,81.6,125748.6,101430.1,0.1
591,81.37,100.0,1.675,1675.3,64.6,47.7,27.0,0.0,0.0,1575.0,154.35,66.0,98.0,8.02,10.3,10.38,48.4,0.0,66.3,7.8,87.4,465.0,81.6,125748.6,101435.0,0.1
592,63.68,100.0,1.675,1675.3,64.7,46.7,27.0,0.0,0.0,1575.0,152.78,65.9,97.0,8.02,10.3,10.38,47.4,0.0,66.4,7.8,87.6,465.0,81.6,125748.6,101433.4,0.1
593,85.76,100.0,1.713,1712.6,64.6,46.0,27.0,0.0,0.0,1575.0,154.35,66.0,98.0,8.02,10.3,10.38,46.8,0.0,66.3,7.8,87.6,465.0,81.6,125748.6,101429.5,0.1
594,82.44,100.0,1.691,1690.7,64.6,46.5,27.0,0.0,0.0,1575.0,154.35,66.1,98.0,8.04,10.36,10.39,46.7,0.0,66.3,7.8,87.8,465.0,81.6,125748.6,101430.4,0.1
595,77.31,100.0,1.729,1729.3,64.4,45.9,27.0,0.0,0.1,1575.0,154.35,65.9,98.0,8.04,10.36,10.39,46.1,0.0,66.4,0.5,87.7,465.0,81.6,125748.6,101429.7,0.1
596,88.88,100.0,1.76,1760.1,64.9,47.2,27.0,0.0,0.0,1575.0,152.78,66.2,97.0,8.04,10.36,10.39,48.0,0.0,66.3,7.8,87.4,465.0,81.6,125748.6,101440.9,0.1
597,67.73,100.0,1.785,1784.6,65.3,46.1,27.0,0.0,0.0,1575.0,152.78,66.0,97.0,8.04,10.36,10.39,46.7,0.0,66.4,7.9,86.9,465.0,81.6,125748.6,101430.0,0.1
598,90.53,100.0,1.529,1528.7,65.8,47.4,27.0,0.0,0.0,1575.0,154.35,66.1,98.0,8.04,10.36,10.39,48.2,0.0,66.3,0.5,87.6,465.0,81.6,125748.6,101434.0,0.1
599,86.77,100.0,1.939,1938.9,65.1,46.4,27.0,0.0,0.0,1575.0,152.78,66.1,97.0,8.05,10.33,10.39,46.7,0.0,66.4,7.8,89.5,465.0,81.6,125748.6,101437.1,0.1
600,98.54,100.0,2.181,2180.6,65.2,44.0,27.0,0.0,0.0,1575.0,154.35,66.1,98.0,8.05,10.33,10.39,44.9,0.0,66.3,7.7,91.5,465.0,81.7,125748.6,101461.9,0.1
601,102.75,100.0,1.954,1954.3,64.6,45.2,27.0,0.0,0.6,1566.0,0.0,64.7,0.0,8.05,10.33,10.39,45.6,0.0,66.4,0.4,87.6,465.0,81.7,125748.6,101451.9,0.1
602,68.84,100.0,1.808,1807.7,64.6,46.5,27.0,0.0,0.1,1575.0,154.35,66.0,98.0,8.05,10.33,10.39,46.7,0.0,66.4,7.8,90.1,465.0,81.6,125748.6,101437.8,0.1
603,84.31,100.0,1.839,1838.6,65.7,46.6,27.0,0.0,0.0,1575.0,154.35,66.1,98.0,8.05,10.33,10.39,47.0,0.0,66.3,7.8,88.0,465.0,81.6,125748.6,101437.3,0.1
604,78.99,100.0,1.785,1784.6,65.8,45.8,27.0,0.0,0.0,1575.0,154.35,66.2,98.0,8.08,10.62,10.45,46.0,0.0,66.4,7.9,82.8,465.0,81.6,125748.6,101437.9,0.1
605,73.86,100.0,1.638,1638.0,66.0,46.8,27.0,0.0,0.0,1575.0,154.35,66.0,98.0,8.08,10.62,10.45,47.3,0.0,66.3,0.5,90.0,465.0,81.6,125748.6,101437.1,0.1
606,87.12,100.0,1.437,1437.4,65.8,44.5,27.0,0.0,0.0,1575.0,154.35,65.8,98.0,8.08,10.62,10.45,45.0,0.0,66.3,7.7,89.2,465.0,81.6,125748.6,101438.9,0.1
607,75.92,100.0,1.437,1437.4,65.6,45.0,27.0,0.0,0.0,1575.0,152.78,65.7,97.0,8.08,10.62,10.45,46.0,0.0,66.3,7.6,91.1,464.0,81.7,125748.6,101452.0,0.1
608,72.54,100.0,1.522,1522.3,65.7,45.1,27.0,0.0,0.1,1575.0,152.78,65.9,97.0,8.08,10.62,10.45,46.0,0.0,66.4,0.4,91.2,464.0,81.6,125748.6,101438.1,0.1
609,32.91,100.0,1.538,1537.7,65.0,44.1,27.0,0.0,0.0,1575.0,154.35,64.3,98.0,8.09,10.57,10.44,45.0,0.0,66.3,7.6,88.6,464.0,81.6,125748.6,101434.7,0.1
610,30.55,100.0,1.53,1530.0,63.7,44.1,27.0,0.0,0.0,1215.0,0.0,62.5,0.0,8.09,10.57,10.44,45.1,0.0,66.3,7.6,92.0,464.0,81.6,125748.6,101437.0,0.1
611,29.72,100.0,1.515,1514.6,63.1,44.3,27.0,0.0,0.0,792.0,0.0,61.9,0.0,8.09,10.57,10.44,45.9,0.0,66.3,0.4,92.0,464.0,81.6,125748.6,101437.2,0.1
612,29.33,100.0,1.646,1645.7,62.4,43.7,27.0,0.0,0.0,360.0,0.0,61.2,0.0,8.09,10.57,10.44,44.6,0.0,66.3,7.6,88.3,464.0,81.6,125748.6,101436.3,0.1
613,28.68,100.0,1.646,1645.7,61.9,42.0,27.0,0.0,0.0,315.0,0.0,60.8,0.0,8.09,10.57,10.44,42.8,0.0,66.4,7.7,90.5,464.0,81.6,125748.6,101434.9,0.1
614,29.67,100.0,1.67,1670.1,61.4,42.9,27.0,0.0,0.0,315.0,0.0,60.5,0.0,8.11,10.61,10.45,43.8,0.0,66.3,0.3,91.8,464.0,81.6,125748.6,101435.2,0.1
615,29.29,100.0,1.746,1746.0,61.2,42.6,27.0,0.0,0.0,315.0,0.0,60.2,0.0,8.11,10.61,10.45,43.9,0.0,66.3,7.7,91.4,464.0,81.6,125748.6,101434.8,0.1
616,73.61,100.0,1.932,1932.4,62.9,47.8,27.0,0.0,0.1,1575.0,154.35,63.2,98.0,8.11,10.61,10.45,48.5,0.0,66.5,7.8,88.5,464.0,81.7,125748.6,101452.8,0.1
617,91.71,100.0,1.86,1860.4,63.1,47.9,27.0,0.0,0.0,1575.0,152.78,64.0,97.0,8.11,10.61,10.45,48.6,0.0,66.3,0.5,87.4,464.0,81.7,125748.6,101449.8,0.1
618,82.45,100.0,1.776,1775.6,63.2,46.1,27.0,0.0,0.0,1575.0,152.78,64.1,97.0,8.11,10.61,10.45,46.7,0.0,66.4,7.9,88.4,464.0,81.6,125748.6,101435.9,0.1
619,85.06,100.0,1.86,1860.4,63.4,47.6,27.0,0.0,0.0,1575.0,152.78,64.2,97.0,8.09,10.16,10.36,48.2,0.0,66.4,7.9,86.0,464.0,81.6,125748.6,101436.2,0.1
620,76.26,100.0,1.846,1846.3,63.8,50.3,27.0,0.0,0.0,1575.0,154.35,64.3,98.0,8.09,10.16,10.36,51.1,0.0,66.4,7.9,87.2,464.0,81.6,125748.6,101436.5,0.1
621,95.42,100.0,1.863,1863.0,64.1,47.7,27.0,0.0,0.0,1575.0,152.78,64.4,97.0,8.09,10.16,10.36,48.0,0.0,66.4,0.7,89.5,464.0,81.6,125748.6,101437.1,0.1
622,84.97,100.0,1.745,1744.7,63.2,49.6,27.0,0.0,0.0,1575.0,152.78,64.8,97.0,8.09,10.16,10.36,49.5,0.0,66.4,7.9,86.0,464.0,81.6,125748.6,101438.2,0.1
623,65.27,100.0,1.646,1645.7,63.5,49.0,27.0,0.0,0.0,1575.0,154.35,64.5,98.0,8.09,10.16,10.36,49.6,0.0,66.4,7.9,89.7,464.0,81.6,125748.6,101437.7,0.1
624,82.21,100.0,1.8,1800.0,63.8,47.0,27.0,0.0,0.0,1575.0,154.35,64.8,98.0,8.11,10.23,10.37,47.9,0.0,66.4,7.9,90.0,464.0,81.7,125748.6,101452.5,0.1
625,74.14,100.0,1.985,1985.1,63.5,47.5,27.0,0.0,0.0,1575.0,154.35,64.8,98.0,8.11,10.23,10.37,48.2,0.0,66.4,7.9,90.0,464.0,81.6,125748.6,101447.0,0.1
626,86.93,100.0,1.607,1607.1,63.4,48.1,27.0,0.0,0.1,1575.0,152.78,64.7,97.0,8.11,10.23,10.37,48.7,0.0,66.4,0.7,90.1,464.0,81.6,125748.6,101446.9,0.1
627,73.91,100.0,1.832,1832.1,63.9,48.2,27.0,0.0,0.0,1575.0,154.35,65.0,98.0,8.11,10.23,10.37,49.0,0.0,66.4,7.9,89.5,464.0,81.6,125748.6,101445.3,0.1
628,85.52,100.0,1.545,1545.4,63.6,49.6,27.0,0.0,0.0,1575.0,152.78,65.1,97.0,8.11,10.23,10.37,50.2,0.0,66.4,7.8,89.0,464.0,81.6,125748.6,101448.9,0.1
629,77.84,100.0,1.63,1630.3,63.9,48.0,27.0,0.0,0.0,1575.0,154.35,65.0,98.0,8.11,10.05,10.33,48.5,0.0,66.4,0.7,91.0,464.0,81.6,125748.6,101445.9,0.1
630,79.86,100.0,1.575,1575.0,63.7,49.8,27.0,0.0,0.0,1575.0,152.78,65.1,97.0,8.11,10.05,10.33,50.4,0.0,66.4,7.9,88.5,464.0,81.6,125748.6,101446.3,0.1
631,88.8,100.0,2.186,2185.7,64.1,48.6,27.0,0.0,0.6,1575.0,152.78,65.6,97.0,8.11,10.05,10.33,49.1,0.0,66.3,7.8,86.0,464.0,81.6,125748.6,101447.0,0.1
632,82.54,100.0,1.814,1814.1,65.1,47.8,27.0,0.0,0.0,1575.0,154.35,65.3,98.0,8.11,10.05,10.33,48.5,0.0,66.5,0.6,88.8,464.0,81.6,125748.6,101446.6,0.1
633,88.34,100.0,1.705,1704.9,64.8,48.7,27.0,0.0,0.1,1575.0,154.35,65.4,98.0,8.11,10.05,10.33,49.6,0.0,66.3,7.9,87.4,464.0,81.6,125748.6,101448.3,0.1
634,81.92,100.0,2.088,2088.0,65.3,48.4,27.0,0.0,0.0,1575.0,154.35,65.9,98.0,8.11,9.88,10.29,48.5,0.0,66.5,7.9,91.1,464.0,81.7,125748.6,101456.0,0.1
635,85.85,100.0,2.055,2054.6,65.4,46.9,27.0,0.0,0.0,1575.0,152.78,65.9,97.0,8.11,9.88,10.29,48.0,0.0,66.4,7.9,89.8,464.0,81.7,125748.6,101457.1,0.1
636,83.98,100.0,2.219,2219.1,65.3,46.0,27.0,0.0,0.0,1575.0,154.35,65.6,98.0,8.11,9.88,10.29,46.7,0.0,66.4,0.7,91.2,464.0,81.7,125748.6,101457.3,0.1
637,97.49,100.0,1.994,1994.1,64.3,46.2,27.0,0.0,0.0,1575.0,154.35,65.8,98.0,8.11,9.88,10.29,46.9,0.0,66.4,7.9,89.9,464.0,81.7,125748.6,101480.4,0.1
638,95.65,100.0,2.008,2008.3,65.3,47.5,27.0,0.0,0.0,1575.0,154.35,65.7,98.0,8.11,9.88,10.29,48.0,0.0,66.3,7.8,89.8,464.0,81.7,125748.6,101457.4,0.1
639,94.38,100.0,2.071,2071.3,65.2,46.4,27.0,0.0,0.0,1575.0,154.35,65.8,98.0,8.12,9.89,10.28,47.0,0.0,66.4,0.7,91.5,464.0,81.7,125748.6,101460.3,0.1
640,97.06,100.0,2.085,2085.4,65.2,46.4,27.0,0.0,0.1,1575.0,152.78,65.9,97.0,8.12,9.89,10.28,46.9,0.0,66.4,7.8,91.3,464.0,81.7,125748.6,101460.1,0.1
641,85.67,100.0,2.094,2094.4,65.1,45.3,27.0,0.0,0.0,1575.0,152.78,65.7,97.0,8.12,9.89,10.28,45.9,0.0,66.4,7.9,91.3,464.0,81.7,125748.6,101462.2,0.1
642,83.28,92.9,2.247,2247.4,65.1,44.3,27.0,0.0,0.0,1575.0,154.35,66.2,98.0,8.12,9.89,10.28,45.4,0.0,66.5,0.7,92.0,464.0,81.7,125748.6,101467.3,0.1
643,97.27,100.0,1.668,1667.6,64.4,44.5,27.0,0.0,0.0,1575.0,154.35,65.9,98.0,8.12,9.89,10.28,45.0,0.0,66.3,7.9,90.2,464.0,81.7,125748.6,101463.2,0.1
644,98.26,100.0,2.186,2185.7,64.7,44.8,27.0,0.0,0.0,1575.0,154.35,66.1,98.0,8.15,10.22,10.35,45.5,0.0,66.4,7.8,90.0,464.0,81.7,125748.6,101461.5,0.1
645,90.84,100.0,2.031,2031.4,64.8,45.9,27.0,0.0,0.1,1575.0,154.35,66.1,98.0,8.15,10.22,10.35,46.8,0.0,66.4,7.9,90.6,464.0,81.7,125748.6,101460.9,0.1
646,84.55,100.0,1.916,1915.7,64.9,46.0,27.0,0.0,0.0,1575.0,154.35,66.3,98.0,8.15,10.22,10.35,46.4,0.0,66.4,7.9,91.5,464.0,81.7,125748.6,101462.2,0.1
647,76.56,100.0,1.939,1938.9,65.1,46.5,27.0,0.0,0.0,1575.0,152.78,66.1,97.0,8.15,10.22,10.35,47.3,0.0,66.4,0.5,91.3,464.0,81.7,125748.6,101456.9,0.1
