elapsed_sec,board_power_w,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent
123,79.91,100.0,2.163,2163.0,51.4,52.4,14.3,0.0,0.0,1530.0,148.41,51.7,97.0,1.3,6.31,2.96,53.8,0.0,66.4,0.5,94.3,451.0,42.6,125771.7,51981.7,0.0
124,80.18,100.0,2.126,2125.5,51.6,53.5,14.3,0.0,0.0,1530.0,149.94,52.0,98.0,1.3,6.31,2.96,54.6,0.0,66.5,8.2,94.4,451.0,42.6,125771.7,51983.9,0.0
125,80.01,100.0,1.983,1983.0,51.5,52.7,14.3,0.0,0.0,1530.0,149.94,52.0,98.0,1.3,6.31,2.96,54.0,0.0,66.4,8.2,94.3,451.0,42.6,125771.7,51985.0,0.0
126,79.61,100.0,2.157,2157.0,52.0,50.7,14.3,0.0,0.1,1530.0,149.94,52.0,98.0,1.3,6.31,2.96,51.0,0.0,66.4,8.2,72.3,451.0,42.6,125771.7,51984.6,0.0
127,78.63,91.7,2.22,2220.0,52.1,49.8,14.3,0.0,0.0,1530.0,149.94,52.0,98.0,1.3,6.31,2.96,51.0,0.0,66.4,0.6,94.4,451.0,42.6,125771.7,51984.5,0.0
128,80.63,100.0,2.018,2017.5,52.0,51.9,14.3,0.0,0.0,1530.0,148.41,51.9,97.0,1.36,6.77,3.11,52.9,0.0,66.5,8.2,93.9,451.0,42.7,125771.7,51994.6,0.0
129,80.97,100.0,2.037,2037.0,52.0,54.2,14.3,0.0,0.0,1530.0,149.94,52.4,98.0,1.36,6.77,3.11,55.1,0.0,66.4,8.2,94.1,451.0,42.6,125771.7,51984.6,0.0
130,76.54,100.0,2.028,2028.0,51.8,54.8,14.3,0.0,0.0,1530.0,149.94,52.3,98.0,1.36,6.77,3.11,56.5,0.0,66.4,0.5,92.7,451.0,42.6,125771.7,51983.7,0.0
131,78.25,100.0,2.037,2037.0,52.1,53.5,14.3,0.0,0.0,1530.0,149.94,52.6,98.0,1.36,6.77,3.11,55.3,0.0,66.4,8.3,92.7,451.0,42.6,125771.7,51985.6,0.0
132,76.25,100.0,2.21,2209.5,52.0,54.2,14.3,0.0,0.0,1530.0,148.41,52.7,97.0,1.36,6.77,3.11,55.1,0.0,66.4,8.1,92.7,451.0,42.6,125771.7,51985.6,0.0
133,75.86,100.0,1.994,1993.5,52.4,52.0,14.3,0.0,0.1,1530.0,148.41,52.6,97.0,1.41,7.03,3.22,52.9,0.0,66.5,0.6,89.7,451.0,42.6,125771.7,51982.3,0.0
134,76.28,100.0,2.316,2316.0,51.9,52.3,14.3,0.0,0.0,1530.0,148.41,52.5,97.0,1.41,7.03,3.22,53.0,0.0,66.4,8.3,89.2,451.0,42.6,125771.7,51983.4,0.0
135,76.87,100.0,2.092,2092.5,52.1,52.6,14.3,0.0,0.0,1530.0,149.94,52.8,98.0,1.41,7.03,3.22,54.0,0.0,66.4,7.9,92.7,451.0,42.6,125771.7,51980.8,0.0
136,75.27,100.0,2.344,2344.5,51.9,53.3,14.3,0.0,0.0,1530.0,148.41,52.8,97.0,1.41,7.03,3.22,54.3,0.0,66.4,7.7,93.3,451.0,42.6,125771.7,51987.7,0.0
137,55.89,100.0,2.39,2389.5,51.9,51.6,14.3,0.0,0.0,1530.0,148.41,51.6,97.0,1.41,7.03,3.22,52.4,0.0,66.4,0.5,92.9,451.0,43.3,125771.7,52764.7,0.0
138,35.66,100.0,2.181,2181.0,52.8,49.6,14.3,0.0,0.0,1503.0,0.0,50.1,0.0,1.43,6.87,3.25,51.4,0.0,66.4,7.6,93.7,451.0,43.1,125771.7,52761.6,0.0
139,64.46,100.0,1.956,1956.0,51.1,52.3,14.3,0.0,0.0,1530.0,149.94,51.4,98.0,1.43,6.87,3.25,54.2,0.0,66.4,7.6,92.8,451.0,43.3,125771.7,52775.4,0.0
140,62.75,100.0,2.184,2184.0,52.5,50.9,14.3,0.0,0.0,1530.0,148.41,50.9,97.0,1.43,6.87,3.25,52.3,0.0,66.4,0.4,93.3,451.0,43.3,125771.7,52770.8,0.0
141,75.64,100.0,2.22,2220.0,51.4,50.4,14.3,0.0,0.0,1530.0,143.82,52.1,94.0,1.43,6.87,3.25,52.3,0.0,66.3,7.6,93.0,451.0,43.7,125771.7,53268.8,0.0
142,75.65,91.7,2.166,2166.0,51.6,48.3,14.3,0.0,0.1,1530.0,143.82,52.5,94.0,1.43,6.87,3.25,49.6,0.0,66.4,7.7,94.1,451.0,43.7,125771.7,53267.5,0.0
143,76.5,100.0,2.192,2191.5,51.8,48.0,14.3,0.0,0.0,1530.0,143.82,52.7,94.0,1.44,6.64,3.26,49.7,0.0,66.4,7.6,92.9,451.0,43.7,125771.7,53259.9,0.0
144,75.42,100.0,2.138,2137.5,51.9,46.3,14.3,0.0,0.0,1530.0,143.82,52.7,94.0,1.44,6.64,3.26,47.7,0.0,66.4,0.4,92.7,451.0,43.7,125771.7,53259.1,0.0
145,76.42,100.0,1.947,1947.0,51.9,49.4,14.3,0.0,0.0,1530.0,128.52,52.4,84.0,1.44,6.64,3.26,50.7,0.0,66.4,7.6,92.0,451.0,43.7,125771.7,53257.9,0.0
146,79.46,100.0,1.912,1912.5,52.2,47.8,14.3,0.0,0.0,1530.0,149.94,52.9,98.0,1.44,6.64,3.26,49.1,0.0,66.3,8.0,92.9,451.0,43.7,125771.7,53257.0,0.0
147,51.87,100.0,2.336,2335.5,51.8,55.1,14.3,0.0,0.0,1530.0,148.41,51.6,97.0,1.44,6.64,3.26,56.6,0.0,66.6,8.4,92.5,452.0,44.3,125771.7,54097.5,0.0
148,59.43,100.0,2.59,2590.5,51.7,55.8,14.3,0.0,0.0,1530.0,149.94,51.4,98.0,1.46,6.42,3.28,57.6,0.0,66.5,0.7,91.6,452.0,44.4,125771.7,54131.9,0.0
149,63.27,100.0,2.362,2362.5,51.9,52.3,14.3,0.0,0.0,1530.0,148.41,51.8,97.0,1.46,6.42,3.28,53.6,0.0,66.4,8.2,92.3,452.0,44.3,125771.7,54104.9,0.0
150,67.66,100.0,2.582,2581.5,52.3,55.0,14.3,0.0,0.1,1530.0,148.41,51.2,97.0,1.46,6.42,3.28,55.7,0.0,66.5,8.3,92.6,452.0,44.7,125771.7,54611.6,0.0
151,77.2,100.0,2.355,2355.0,51.8,54.4,14.3,0.0,0.1,1530.0,149.94,52.8,98.0,1.46,6.42,3.28,56.3,0.0,66.5,8.4,95.3,452.0,44.7,125771.7,54606.1,0.0
152,76.76,100.0,2.59,2590.5,52.2,50.8,14.3,0.0,0.1,1530.0,149.94,52.9,98.0,1.46,6.42,3.28,52.2,0.0,66.5,0.7,94.1,452.0,44.7,125771.7,54605.6,0.0
153,76.25,100.0,2.589,2589.0,52.6,52.7,14.3,0.0,0.0,1530.0,149.94,53.2,98.0,1.51,6.87,3.42,54.1,0.0,66.5,8.4,94.0,452.0,44.7,125771.7,54606.0,0.0
154,77.57,100.0,2.553,2553.0,52.8,52.7,14.3,0.0,0.0,1530.0,149.94,53.4,98.0,1.51,6.87,3.42,54.1,0.0,66.5,8.5,94.2,452.0,44.7,125771.7,54606.0,0.0
155,77.51,100.0,2.434,2434.5,53.3,52.4,14.3,0.0,0.0,1530.0,149.94,53.2,98.0,1.51,6.87,3.42,53.8,0.0,66.4,7.7,95.2,452.0,44.7,125771.7,54606.0,0.0
156,75.97,100.0,2.354,2353.5,53.0,50.4,14.3,0.0,0.1,1530.0,148.41,53.5,97.0,1.51,6.87,3.42,52.4,0.0,66.5,0.8,94.0,452.0,44.7,125771.7,54606.4,0.0
157,77.06,100.0,2.272,2272.5,52.8,50.3,14.3,0.0,0.1,1530.0,149.94,53.6,98.0,1.51,6.87,3.42,52.3,0.0,66.5,8.3,93.8,452.0,44.7,125771.7,54606.9,0.0
158,76.14,100.0,2.292,2292.0,52.8,51.8,14.3,0.0,0.0,1530.0,149.94,53.4,98.0,1.54,6.8,3.46,53.5,0.0,66.5,8.5,94.0,452.0,44.7,125771.7,54608.0,0.0
159,76.58,100.0,2.164,2164.5,53.0,52.7,14.3,0.0,0.0,1530.0,149.94,53.8,98.0,1.54,6.8,3.46,54.7,0.0,66.5,8.2,95.3,452.0,44.7,125771.7,54613.4,0.0
160,78.57,100.0,2.462,2461.5,53.2,52.3,14.3,0.0,0.0,1530.0,149.94,53.8,98.0,1.54,6.8,3.46,54.1,0.0,66.5,0.8,94.1,452.0,44.7,125771.7,54613.7,0.0
161,76.78,100.0,2.434,2434.5,53.1,50.9,14.3,0.0,0.0,1530.0,149.94,53.9,98.0,1.54,6.8,3.46,52.5,0.0,66.5,8.3,94.0,452.0,44.7,125771.7,54612.1,0.0
162,78.26,100.0,2.526,2526.0,53.2,51.1,14.3,0.0,0.0,1530.0,149.94,53.8,98.0,1.54,6.8,3.46,52.9,0.0,66.4,8.1,94.0,452.0,44.7,125771.7,54612.8,0.0
163,77.83,100.0,2.283,2283.0,53.0,50.4,14.3,0.0,0.0,1530.0,148.41,53.8,97.0,1.56,6.74,3.51,51.9,0.0,65.4,0.7,95.1,452.0,44.7,125771.7,54611.8,0.0
164,77.31,100.0,2.13,2130.0,54.0,50.8,14.3,0.0,0.0,1530.0,149.94,54.2,98.0,1.56,6.74,3.51,51.9,0.0,67.5,8.4,94.3,452.0,44.7,125771.7,54616.4,0.0
165,75.58,100.0,2.22,2220.0,53.5,50.7,14.3,0.0,0.0,1530.0,148.41,54.3,97.0,1.56,6.74,3.51,51.7,0.0,66.3,8.3,94.1,452.0,44.7,125771.7,54620.1,0.0
166,79.49,100.0,2.154,2154.0,53.3,52.0,14.3,0.0,0.0,1530.0,149.94,54.1,98.0,1.56,6.74,3.51,52.8,0.0,63.0,8.5,95.5,452.0,44.7,125771.7,54620.2,0.0
167,80.44,100.0,2.118,2118.0,53.4,51.4,14.3,0.0,0.0,1530.0,148.41,53.6,97.0,1.56,6.74,3.51,52.8,0.0,67.7,8.3,95.7,452.0,44.7,125771.7,54621.2,0.0
168,68.72,100.0,2.128,2128.5,53.1,52.7,14.3,0.0,0.0,1530.0,148.41,53.8,97.0,1.58,6.6,3.53,54.0,0.0,65.2,8.5,92.7,452.0,44.8,125771.7,54634.6,0.0
169,76.6,100.0,2.416,2416.5,53.7,49.3,14.3,0.0,0.1,1530.0,149.94,54.2,98.0,1.58,6.6,3.53,50.7,0.0,68.8,0.7,93.4,452.0,44.8,125771.7,54645.8,0.0
170,80.66,100.0,2.391,2391.0,53.4,50.8,14.3,0.0,0.0,1530.0,149.94,54.2,98.0,1.58,6.6,3.53,52.0,0.0,66.2,8.4,94.1,452.0,44.8,125771.7,54646.5,0.0
171,80.04,100.0,2.301,2301.0,53.5,50.1,14.3,0.0,0.0,1530.0,149.94,54.3,98.0,1.58,6.6,3.53,51.9,0.0,67.0,8.3,94.3,452.0,44.8,125771.7,54645.4,0.0
172,81.19,100.0,2.283,2283.0,53.8,49.1,14.3,0.0,0.0,1530.0,149.94,54.3,98.0,1.58,6.6,3.53,50.9,0.0,64.6,8.2,93.3,452.0,44.8,125771.7,54644.0,0.0
173,74.72,100.0,2.298,2298.0,53.7,49.4,14.3,0.0,0.0,1530.0,137.7,54.4,90.0,1.64,7.03,3.67,50.8,0.0,68.2,0.7,94.5,452.0,44.8,125771.7,54644.3,0.0
174,78.05,100.0,2.181,2181.0,53.7,50.6,14.3,0.0,0.0,1530.0,142.29,54.3,93.0,1.64,7.03,3.67,51.8,0.0,65.8,8.4,94.3,452.0,44.8,125771.7,54648.6,0.0
175,78.9,100.0,2.274,2274.0,53.8,48.8,14.3,0.0,0.0,1530.0,148.41,54.8,97.0,1.64,7.03,3.67,50.1,0.0,66.1,8.4,94.2,452.0,44.8,125771.7,54647.0,0.0
176,75.9,100.0,2.217,2217.0,53.7,48.8,14.3,0.0,0.0,1530.0,149.94,54.8,98.0,1.64,7.03,3.67,50.2,0.0,63.1,0.7,94.2,452.0,44.8,125771.7,54646.1,0.0
177,39.82,100.0,2.382,2382.0,53.3,53.7,14.3,0.0,0.1,1431.0,14.31,51.9,10.0,1.64,7.03,3.67,54.8,0.0,66.6,8.4,94.3,452.0,44.8,125771.7,54666.1,0.0
178,37.35,100.0,2.601,2601.0,53.4,61.5,14.3,0.0,0.0,1017.0,13.22,51.2,13.0,1.68,7.27,3.78,62.7,0.0,66.5,8.3,94.3,452.0,44.8,125771.7,54661.3,0.0
179,36.03,100.0,2.535,2535.0,51.9,59.0,14.3,0.0,0.0,603.0,9.65,50.6,16.0,1.68,7.27,3.78,59.8,0.0,67.8,0.6,93.0,452.0,44.2,125771.7,53970.8,0.0
180,35.66,100.0,2.601,2601.0,52.2,57.0,14.3,0.0,0.0,315.0,8.51,50.1,27.0,1.68,7.27,3.78,58.3,0.0,65.6,8.4,92.9,452.0,44.2,125771.7,53967.3,0.0
181,39.58,100.0,2.409,2409.0,52.0,57.5,14.3,0.0,0.2,1530.0,145.35,49.8,95.0,1.68,7.27,3.78,58.8,0.0,66.6,8.4,93.2,452.0,43.9,125771.7,53503.1,0.0
182,42.67,100.0,2.499,2499.0,51.6,50.7,14.3,0.0,0.1,1530.0,33.66,50.7,22.0,1.68,7.27,3.78,52.0,0.0,67.2,0.7,93.3,452.0,43.9,125771.7,53504.8,0.0
183,60.4,100.0,2.554,2554.5,51.5,57.1,14.3,0.0,0.0,1530.0,148.41,51.7,97.0,1.72,7.41,3.87,58.2,0.0,65.9,8.2,92.7,452.0,43.9,125771.7,53502.8,0.0
184,39.44,100.0,2.601,2601.0,52.8,51.1,14.3,0.0,0.0,1530.0,0.0,50.4,0.0,1.72,7.41,3.87,52.8,0.0,66.6,8.5,94.3,452.0,43.5,125771.7,53508.9,0.0
185,69.26,100.0,2.51,2509.5,51.8,54.9,14.3,0.0,0.0,1530.0,148.41,52.4,97.0,1.72,7.41,3.87,55.6,0.0,66.4,8.2,93.1,452.0,44.2,125771.7,53994.3,0.0
186,78.51,100.0,2.488,2488.5,52.6,50.0,14.3,0.0,0.0,1530.0,149.94,53.2,98.0,1.72,7.41,3.87,51.6,0.0,66.6,0.6,94.4,452.0,44.2,125771.7,53994.1,0.0
187,78.81,100.0,2.418,2418.0,52.8,51.6,14.3,0.0,0.1,1530.0,149.94,53.5,98.0,1.72,7.41,3.87,53.2,0.0,66.3,8.3,94.4,452.0,44.2,125771.7,53988.4,0.0
188,77.73,100.0,2.481,2481.0,52.8,51.0,14.3,0.0,0.0,1530.0,149.94,53.5,98.0,1.74,7.21,3.88,52.6,0.0,66.6,8.4,93.0,452.0,44.2,125771.7,53989.7,0.0
189,80.61,100.0,2.554,2554.5,53.2,50.0,14.3,0.0,0.0,1530.0,149.94,54.0,98.0,1.74,7.21,3.88,50.8,0.0,66.7,8.3,94.6,452.0,44.3,125771.7,54003.2,0.0
190,79.32,100.0,2.518,2518.5,53.2,50.0,14.3,0.0,0.0,1530.0,149.94,53.8,98.0,1.74,7.21,3.88,51.2,0.0,66.5,0.7,94.3,452.0,44.3,125771.7,54001.6,0.0
191,78.58,100.0,2.506,2506.5,53.2,50.8,14.3,0.0,0.0,1530.0,148.41,54.1,97.0,1.74,7.21,3.88,52.0,0.0,66.2,8.3,94.6,452.0,44.2,125771.7,53999.0,0.0
192,78.63,100.0,2.571,2571.0,53.3,50.4,14.3,0.0,0.0,1530.0,148.41,54.4,97.0,1.74,7.21,3.88,51.9,0.0,66.8,8.4,95.3,452.0,44.2,125771.7,53999.4,0.0
193,80.98,100.0,2.337,2337.0,53.4,49.5,14.3,0.0,0.0,1530.0,149.94,54.5,98.0,1.77,7.28,3.95,50.4,0.0,66.3,0.6,92.9,452.0,44.2,125771.7,53999.1,0.0
194,79.82,100.0,2.03,2029.5,53.7,51.4,14.3,0.0,0.0,1530.0,149.94,54.6,98.0,1.77,7.28,3.95,51.7,0.0,67.2,8.3,94.3,452.0,44.2,125771.7,54000.3,0.0
195,77.81,100.0,2.174,2173.5,53.7,49.9,14.3,0.0,0.0,1530.0,149.94,54.5,98.0,1.77,7.28,3.95,51.5,0.0,66.1,8.2,96.6,452.0,44.2,125771.7,53999.9,0.0
196,79.17,100.0,2.011,2011.5,53.7,51.1,14.3,0.0,0.0,1530.0,149.94,54.6,98.0,1.77,7.28,3.95,52.0,0.0,64.7,0.7,95.4,452.0,44.2,125771.7,53996.8,0.0
197,78.19,100.0,2.102,2101.5,53.6,52.6,14.3,0.0,0.0,1530.0,149.94,54.6,98.0,1.77,7.28,3.95,53.7,0.0,66.4,8.3,96.6,452.0,44.2,125771.7,53999.1,0.0
198,79.57,100.0,2.301,2301.0,53.9,51.0,14.3,0.0,0.1,1530.0,148.41,54.5,97.0,1.81,7.34,4.02,52.4,0.0,66.5,8.4,95.3,452.0,44.3,125771.7,54000.8,0.0
199,79.99,100.0,2.488,2488.5,54.0,51.0,14.3,0.0,0.0,1530.0,149.94,54.6,98.0,1.81,7.34,4.02,51.9,0.0,66.5,0.6,95.5,453.0,44.3,125771.7,54001.9,0.0
200,80.84,100.0,2.163,2163.0,54.1,49.3,14.3,0.0,0.0,1530.0,143.82,54.6,94.0,1.81,7.34,4.02,51.1,0.0,66.4,8.3,96.5,453.0,44.3,125771.7,54009.8,0.0
201,78.85,100.0,2.028,2028.0,54.2,51.0,14.3,0.0,0.0,1530.0,148.41,54.6,97.0,1.81,7.34,4.02,52.0,0.0,66.5,8.3,95.7,453.0,44.3,125771.7,54004.2,0.0
202,80.58,100.0,2.166,2166.0,54.1,52.0,14.3,0.0,0.0,1530.0,149.94,54.9,98.0,1.81,7.34,4.02,53.4,0.0,66.5,8.3,95.3,453.0,44.3,125771.7,54005.0,0.0
203,80.07,100.0,2.085,2085.0,54.1,50.2,14.3,0.0,0.0,1530.0,149.94,54.9,98.0,1.81,6.99,4.0,52.0,0.0,66.4,8.2,95.2,453.0,44.3,125771.7,54007.3,0.0
204,79.96,100.0,2.202,2202.0,54.2,51.1,14.3,0.0,0.0,1530.0,148.41,55.1,97.0,1.81,6.99,4.0,52.2,0.0,66.5,0.7,95.5,453.0,44.2,125771.7,53993.6,0.0
205,79.1,100.0,2.163,2163.0,54.4,50.4,14.3,0.0,0.0,1530.0,149.94,55.2,98.0,1.81,6.99,4.0,51.5,0.0,66.4,8.2,95.5,453.0,44.2,125771.7,53993.9,0.0
206,80.29,100.0,1.868,1867.5,54.5,51.9,14.3,0.0,0.0,1530.0,148.41,55.0,97.0,1.81,6.99,4.0,53.4,0.0,66.5,7.9,96.6,453.0,44.2,125771.7,53989.3,0.0
207,33.72,100.0,1.94,1939.5,53.4,51.8,14.3,0.0,0.0,1422.0,0.0,52.4,0.0,1.81,6.99,4.0,52.8,0.0,66.4,7.8,95.4,453.0,44.2,125771.7,53989.7,0.0
208,33.81,100.0,2.526,2526.0,53.3,56.8,14.3,0.0,0.1,1017.0,2.03,51.8,2.0,1.88,7.55,4.17,57.8,0.0,66.5,0.7,95.5,453.0,46.3,125771.7,56556.8,0.0
209,77.32,100.0,2.344,2344.5,53.9,50.6,14.3,0.0,0.0,1530.0,148.41,54.2,97.0,1.88,7.55,4.17,52.2,0.0,66.5,8.3,95.3,453.0,46.3,125771.7,56554.3,0.0
210,79.3,100.0,2.292,2292.0,54.2,50.4,14.3,0.0,0.0,1530.0,148.41,54.4,97.0,1.88,7.55,4.17,51.4,0.0,66.4,8.3,95.6,453.0,46.3,125771.7,56545.4,0.0
211,86.8,100.0,2.283,2283.0,54.2,51.4,14.3,0.0,0.0,1530.0,149.94,54.7,98.0,1.88,7.55,4.17,52.4,0.0,66.5,8.3,95.3,453.0,46.3,125771.7,56547.0,0.0
212,78.23,100.0,2.409,2409.0,54.3,50.0,14.3,0.0,0.2,1530.0,149.94,54.8,98.0,1.88,7.55,4.17,51.4,0.0,66.4,0.6,95.5,453.0,46.3,125771.7,56544.9,0.0
213,81.44,100.0,2.128,2128.5,54.4,50.1,14.3,0.0,0.0,1530.0,146.88,54.8,96.0,1.93,7.83,4.28,51.4,0.0,66.5,8.3,95.3,453.0,46.3,125771.7,56549.7,0.0
214,80.8,100.0,1.947,1947.0,54.3,50.0,14.3,0.0,0.1,1530.0,148.41,54.9,97.0,1.93,7.83,4.28,50.9,0.0,66.4,8.4,96.6,453.0,46.3,125771.7,56547.3,0.0
215,75.27,100.0,2.046,2046.0,54.3,49.3,14.3,0.0,0.0,1530.0,149.94,55.1,98.0,1.93,7.83,4.28,50.4,0.0,66.5,8.2,95.3,453.0,46.3,125771.7,56547.2,0.0
216,81.98,100.0,2.29,2290.5,54.5,49.8,14.3,0.0,0.0,1530.0,149.94,55.1,98.0,1.93,7.83,4.28,50.7,0.0,66.4,0.7,95.7,453.0,46.3,125771.7,56546.7,0.0
217,78.07,100.0,2.118,2118.0,54.9,51.7,14.3,0.0,0.0,1530.0,149.94,55.4,98.0,1.93,7.83,4.28,53.0,0.0,66.5,8.2,95.4,453.0,46.3,125771.7,56551.6,0.0
218,77.17,100.0,2.372,2371.5,54.9,52.7,14.3,0.0,0.0,1530.0,148.41,55.2,97.0,1.95,7.68,4.31,54.2,0.0,66.4,8.3,95.5,453.0,46.3,125771.7,56543.3,0.0
219,80.06,100.0,2.11,2110.5,54.8,52.3,14.3,0.0,0.1,1530.0,148.41,55.4,97.0,1.95,7.68,4.31,53.3,0.0,66.5,8.2,94.4,453.0,46.3,125771.7,56542.6,0.0
220,76.72,100.0,2.182,2182.5,55.4,51.7,14.3,0.0,0.0,1530.0,149.94,55.1,98.0,1.95,7.68,4.31,52.9,0.0,66.4,8.2,95.3,453.0,46.3,125771.7,56548.8,0.0
221,80.29,100.0,2.28,2280.0,55.2,51.0,14.3,0.0,0.0,1530.0,139.23,55.7,91.0,1.95,7.68,4.31,51.6,0.0,66.5,8.3,89.9,453.0,46.3,125771.7,56545.4,0.0
222,76.31,100.0,1.902,1902.0,55.2,53.2,14.3,0.0,0.1,1530.0,149.94,55.4,98.0,1.95,7.68,4.31,54.4,0.0,66.4,0.7,94.1,453.0,46.3,125771.7,56539.0,0.0
223,82.83,100.0,2.346,2346.0,55.3,52.1,14.3,0.0,0.0,1530.0,148.41,55.5,97.0,1.96,7.38,4.31,53.4,0.0,66.5,8.2,95.3,453.0,46.3,125771.7,56539.1,0.0
224,78.43,100.0,2.047,2047.5,55.0,52.1,14.3,0.0,0.0,1530.0,149.94,55.6,98.0,1.96,7.38,4.31,53.6,0.0,66.4,8.3,95.2,453.0,46.3,125771.7,56539.7,0.0
225,36.23,100.0,2.271,2271.0,55.2,51.5,14.3,0.0,0.0,1530.0,0.0,53.7,0.0,1.96,7.38,4.31,52.5,0.0,66.5,8.2,94.3,453.0,46.3,125771.7,56549.9,0.0
226,52.91,100.0,2.192,2191.5,54.2,50.9,14.3,0.0,0.0,1530.0,148.41,53.9,97.0,1.96,7.38,4.31,52.0,0.0,66.4,0.7,95.5,453.0,47.0,125771.7,57443.0,0.0
227,61.28,100.0,2.438,2437.5,54.0,57.5,14.3,0.0,0.0,1530.0,149.94,54.4,98.0,1.96,7.38,4.31,58.5,0.0,66.5,8.2,95.5,453.0,46.9,125771.7,57307.5,0.0
228,39.21,100.0,2.402,2401.5,54.9,51.1,14.3,0.0,0.0,1530.0,0.0,52.8,0.0,1.97,7.03,4.28,52.3,0.0,66.4,8.3,94.6,453.0,46.6,125771.7,57535.5,0.0
229,80.55,100.0,2.326,2326.5,54.6,56.1,14.3,0.0,0.0,1530.0,149.94,54.8,98.0,1.97,7.03,4.28,57.0,0.0,66.4,8.2,95.6,453.0,47.3,125771.7,57789.4,0.0
230,67.12,100.0,1.922,1921.5,55.0,52.1,14.3,0.0,0.0,1530.0,120.87,55.1,79.0,1.97,7.03,4.28,53.5,0.0,66.5,0.6,95.2,453.0,47.3,125771.7,57789.8,0.0
231,82.43,100.0,2.076,2076.0,55.2,53.6,14.3,0.0,0.1,1530.0,148.41,55.1,97.0,1.97,7.03,4.28,54.7,0.0,66.4,8.2,95.6,453.0,47.3,125771.7,57792.4,0.0
232,80.98,100.0,2.157,2157.0,55.6,52.3,14.3,0.0,0.0,1530.0,149.94,55.3,98.0,1.97,7.03,4.28,53.4,0.0,66.5,8.3,95.6,453.0,47.3,125771.7,57793.1,0.0
233,82.69,100.0,1.922,1921.5,55.7,52.2,14.3,0.0,0.0,1530.0,148.41,55.6,97.0,1.98,6.79,4.28,53.3,0.0,66.4,0.6,95.5,453.0,47.3,125771.7,57790.6,0.0
234,80.68,100.0,1.966,1966.5,55.2,52.8,14.3,0.0,0.0,1530.0,149.94,55.4,98.0,1.98,6.79,4.28,53.4,0.0,66.4,8.4,95.6,453.0,47.3,125771.7,57789.1,0.0
235,82.71,100.0,1.948,1948.5,55.3,52.8,14.3,0.0,0.0,1530.0,148.41,55.5,97.0,1.98,6.79,4.28,53.7,0.0,66.5,8.2,95.6,449.0,47.3,125771.7,57789.9,0.0
236,82.48,100.0,1.976,1975.5,55.4,52.5,14.3,0.0,0.0,1530.0,149.94,55.9,98.0,1.98,6.79,4.28,53.8,0.0,66.4,8.2,95.7,450.0,47.3,125771.7,57791.3,0.0
237,81.62,100.0,2.074,2074.5,55.6,49.3,14.3,0.0,0.0,1530.0,149.94,55.7,98.0,1.98,6.79,4.28,50.1,0.0,66.4,0.6,95.5,450.0,47.3,125771.7,57791.3,0.0
238,78.36,100.0,2.192,2191.5,55.3,50.1,14.3,0.0,0.0,1530.0,148.41,55.8,97.0,1.98,6.49,4.26,51.3,0.0,66.5,8.3,95.6,450.0,47.3,125771.7,57791.9,0.0
239,76.62,100.0,2.256,2256.0,55.6,50.7,14.3,0.0,0.0,1530.0,149.94,56.0,98.0,1.98,6.49,4.26,51.7,0.0,66.4,8.2,95.7,450.0,47.3,125771.7,57784.8,0.0
240,78.53,100.0,2.283,2283.0,55.5,50.3,14.3,0.0,0.1,1530.0,148.41,56.0,97.0,1.98,6.49,4.26,51.4,0.0,66.4,0.6,95.5,450.0,47.3,125771.7,57788.7,0.0
241,80.2,100.0,2.464,2464.5,55.7,51.7,14.3,0.0,0.0,1530.0,148.41,56.2,97.0,1.98,6.49,4.26,52.3,0.0,66.5,8.2,94.4,450.0,47.3,125771.7,57785.2,0.0
242,82.42,100.0,2.426,2425.5,55.8,51.8,14.3,0.0,0.2,1530.0,149.94,56.2,98.0,1.98,6.49,4.26,53.1,0.0,66.4,8.3,95.5,450.0,47.3,125771.7,57784.2,0.0
243,51.47,100.0,2.517,2517.0,54.9,53.3,14.3,0.0,0.0,1530.0,149.94,54.8,98.0,2.01,6.45,4.29,53.2,0.0,66.5,7.9,70.1,450.0,47.0,125771.7,57397.9,0.0
244,61.38,100.0,2.289,2289.0,55.8,53.2,14.3,0.0,0.0,1530.0,148.41,54.7,97.0,2.01,6.45,4.29,54.3,0.0,66.4,0.6,94.6,450.0,47.0,125771.7,57400.8,0.0
245,61.69,100.0,2.009,2008.5,54.7,54.3,14.3,0.0,0.1,1530.0,148.41,55.1,97.0,2.01,6.45,4.29,55.6,0.0,66.4,7.8,94.3,450.0,46.9,125771.7,57376.0,0.0
246,71.77,100.0,2.272,2272.5,55.7,56.0,14.3,0.0,0.0,1530.0,148.41,55.0,97.0,2.01,6.45,4.29,57.7,0.0,66.5,7.8,94.4,450.0,47.3,125771.7,57846.4,0.0
247,78.08,100.0,1.958,1957.5,55.4,52.8,14.3,0.0,0.0,1530.0,148.41,55.6,97.0,2.01,6.45,4.29,53.6,0.0,66.4,0.6,94.6,450.0,47.3,125771.7,57842.1,0.0
