elapsed_sec,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_mem_clock_mhz,gpu_mem_total_mb,gpu_mem_used_mb,gpu_power_w,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent,vcn_util
0,0.0,3.574,3574.2,67.375,0.0,9.4,0.0,0.0,2898.0,289.8,1000.0,2048.0,621.5,121.1,52.0,100.0,0.18,0.94,0.39,0.0,1.0,0.0,0.0,0.0,560.0,40.2,126428.7,49712.2,0.0,0.0
1,75.0,3.324,3323.9,63.0,18.0,9.4,0.0,0.0,2899.0,289.9,1000.0,2048.0,621.5,120.05,52.0,100.0,0.18,0.94,0.39,17.9,1.0,67.3,0.3,100.0,568.0,40.2,126428.7,49682.0,0.0,0.0
2,78.1,3.355,3354.8,60.5,17.9,9.4,0.0,0.0,2899.0,289.9,1000.0,2048.0,621.5,120.02,52.0,100.0,0.18,0.94,0.39,18.1,1.0,66.8,0.4,100.0,568.0,40.2,126428.7,49682.8,0.0,0.0
3,78.1,3.575,3575.0,60.875,17.9,9.4,0.0,0.0,2458.0,196.64,1000.0,2048.0,621.5,108.05,39.0,80.0,0.19,0.94,0.4,17.8,1.0,67.2,0.3,97.0,568.0,41.0,126428.7,50663.4,0.0,0.0
4,78.1,2.52,2520.2,65.125,16.5,9.4,0.0,0.0,2489.0,211.56,1000.0,2048.0,622.6,119.02,58.0,85.0,0.19,0.94,0.4,16.6,1.0,66.9,0.3,69.7,576.0,40.8,126428.7,50463.6,0.0,0.0
5,81.2,3.507,3506.7,64.25,17.7,9.4,0.0,0.0,2603.0,229.06,1000.0,2048.0,622.6,119.04,54.0,88.0,0.19,0.94,0.4,17.8,1.0,67.2,0.3,62.0,576.0,41.2,126428.7,50958.9,0.0,0.0
6,78.1,3.341,3341.0,62.25,18.2,9.4,0.0,0.0,2781.0,264.2,1000.0,2048.0,622.6,121.09,53.0,95.0,0.19,0.94,0.4,18.3,1.0,67.5,0.4,67.3,576.0,41.2,126428.7,50960.8,0.0,0.0
7,84.4,3.231,3230.7,60.625,18.3,9.4,0.0,0.0,2856.0,279.89,1000.0,2048.0,622.6,121.02,54.0,98.0,0.19,0.94,0.4,18.3,1.0,67.1,0.3,60.0,576.0,41.2,126428.7,50941.4,0.0,0.0
8,84.4,2.618,2618.3,60.5,18.4,9.4,0.0,0.0,2885.0,285.62,1000.0,2048.0,622.6,120.05,53.0,99.0,0.2,1.11,0.45,18.4,1.0,67.0,0.3,98.0,576.0,41.2,126428.7,50941.8,0.0,0.0
9,81.2,3.387,3387.1,59.75,18.1,9.4,0.0,0.1,2893.0,286.41,1000.0,2048.0,622.6,120.01,54.0,99.0,0.2,1.11,0.45,18.1,1.0,66.9,0.3,73.7,576.0,41.2,126428.7,50946.1,0.0,0.0
10,81.2,2.767,2767.0,59.375,18.5,9.4,0.0,0.0,2897.0,286.8,1000.0,2048.0,622.6,119.1,54.0,99.0,0.2,1.11,0.45,18.4,1.0,67.5,0.4,85.0,576.0,41.2,126428.7,50942.6,0.0,0.0
11,78.1,2.773,2772.6,59.375,18.4,9.4,0.0,4.7,2899.0,287.0,1000.0,2048.0,622.6,119.08,55.0,99.0,0.2,1.11,0.45,18.3,1.0,67.0,0.3,85.9,576.0,41.2,126428.7,50926.7,0.0,0.0
12,87.5,2.865,2864.6,59.625,18.5,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,622.6,120.02,54.0,99.0,0.2,1.11,0.45,18.5,1.0,66.9,0.3,64.0,576.0,41.2,126428.7,50927.5,0.0,0.0
13,81.2,3.265,3264.7,61.375,17.8,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,622.6,120.0,55.0,99.0,0.22,1.34,0.51,17.8,1.0,66.9,0.3,53.0,576.0,41.2,126428.7,50905.6,0.0,0.0
14,71.9,2.759,2758.8,62.375,18.7,9.4,0.0,0.1,2899.0,287.0,1000.0,2048.0,622.6,119.09,55.0,99.0,0.22,1.34,0.51,18.7,1.0,67.5,0.4,99.0,576.0,41.2,126428.7,50945.3,0.0,0.0
15,75.0,3.0,3000.4,62.25,18.9,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,622.6,119.07,56.0,99.0,0.22,1.34,0.51,18.9,1.0,67.1,0.3,67.0,576.0,41.2,126428.7,50952.8,0.0,0.0
16,75.0,2.85,2850.3,62.625,18.5,9.4,0.0,4.1,2898.0,286.9,1000.0,2048.0,622.6,119.09,55.0,99.0,0.22,1.34,0.51,18.5,1.0,67.1,0.3,90.9,576.0,41.2,126428.7,50934.1,0.0,0.0
17,71.9,3.588,3588.1,64.875,17.0,9.4,0.0,0.0,2402.0,184.95,1000.0,2048.0,622.9,105.08,43.0,77.0,0.22,1.34,0.51,16.8,1.0,66.9,0.3,86.0,576.0,42.1,126428.7,52019.0,0.0,0.0
18,65.6,2.281,2280.7,69.25,15.6,9.4,0.0,0.0,2474.0,212.76,1000.0,2048.0,623.7,119.04,63.0,86.0,0.23,1.39,0.53,15.8,1.0,66.5,0.4,76.0,576.0,41.8,126428.7,51682.1,0.0,0.0
19,93.8,3.157,3157.0,68.0,20.1,9.4,0.0,0.1,2604.0,231.76,1000.0,2048.0,623.7,121.03,62.0,89.0,0.23,1.39,0.53,20.1,1.0,67.1,0.3,86.9,576.0,42.2,126428.7,52132.0,0.0,0.0
20,81.2,2.807,2807.2,64.75,18.2,9.4,0.0,0.0,2781.0,264.2,1000.0,2048.0,623.7,121.06,57.0,95.0,0.23,1.39,0.53,18.1,1.0,67.0,0.2,72.0,576.0,42.2,126428.7,52136.6,0.0,0.0
21,68.8,3.144,3144.0,63.375,17.6,9.4,0.0,2.7,2868.0,281.06,1000.0,2048.0,623.7,120.1,57.0,98.0,0.23,1.39,0.53,17.7,1.0,67.1,0.4,55.6,576.0,42.2,126428.7,52141.5,0.0,0.0
22,93.8,3.094,3093.9,62.625,18.3,9.4,0.0,1.2,2883.0,285.42,1000.0,2048.0,623.7,120.01,58.0,99.0,0.23,1.39,0.53,18.3,1.0,67.1,0.3,67.7,576.0,42.1,126428.7,52106.3,0.0,0.0
23,87.5,2.541,2540.7,62.625,18.7,9.4,0.0,0.0,2893.0,286.41,1000.0,2048.0,623.7,119.09,58.0,99.0,0.26,1.76,0.62,18.6,1.0,67.1,0.3,69.3,575.0,42.1,126428.7,52095.4,0.0,0.0
24,78.1,2.411,2411.0,63.125,18.6,9.4,0.0,0.1,2897.0,286.8,1000.0,2048.0,623.7,119.09,58.0,99.0,0.26,1.76,0.62,18.6,1.0,67.1,0.4,97.0,575.0,42.1,126428.7,52091.0,0.0,0.0
25,65.6,2.813,2812.7,65.0,17.8,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,623.7,120.01,58.0,99.0,0.26,1.76,0.62,17.9,1.0,67.0,0.2,96.0,575.0,42.1,126428.7,52095.5,0.0,0.0
26,65.6,3.442,3442.1,65.5,17.4,9.4,0.0,0.0,2662.0,236.92,1000.0,2048.0,623.7,112.09,46.0,89.0,0.26,1.76,0.62,17.3,1.0,67.2,0.4,59.0,575.0,42.4,126428.7,52428.0,0.0,0.0
27,59.4,3.096,3095.6,71.25,14.7,9.4,0.0,0.0,2456.0,206.3,1000.0,2048.0,624.8,118.05,63.0,84.0,0.26,1.76,0.62,14.7,1.0,67.1,0.3,56.6,579.0,42.7,126428.7,52844.9,0.0,0.0
28,78.1,2.816,2816.2,70.375,18.9,9.4,0.0,0.0,2589.0,227.83,1000.0,2048.0,624.8,120.01,61.0,88.0,0.29,2.02,0.69,18.8,1.0,67.0,0.4,100.0,579.0,43.1,126428.7,53338.4,0.0,0.0
29,84.4,2.759,2759.1,67.75,18.2,9.4,0.0,0.0,2762.0,259.63,1000.0,2048.0,624.8,121.03,59.0,94.0,0.29,2.02,0.69,18.3,1.0,67.1,0.3,100.0,579.0,43.1,126428.7,53321.3,0.0,0.0
30,78.1,2.833,2832.6,67.125,17.8,9.4,0.0,0.0,2848.0,279.1,1000.0,2048.0,624.8,121.03,59.0,98.0,0.29,2.02,0.69,17.8,1.0,67.1,0.3,92.0,580.0,43.1,126428.7,53319.7,0.0,0.0
31,84.4,3.004,3004.1,66.5,17.7,9.4,0.0,0.0,2878.0,284.92,1000.0,2048.0,624.8,120.03,59.0,99.0,0.29,2.02,0.69,17.7,1.0,67.0,0.3,73.0,579.0,43.1,126428.7,53331.0,0.0,0.0
32,81.2,2.715,2714.9,65.0,18.3,9.4,0.0,0.0,2891.0,286.21,1000.0,2048.0,624.8,119.1,59.0,99.0,0.29,2.02,0.69,18.3,1.0,67.1,0.3,88.0,579.0,43.1,126428.7,53335.6,0.0,0.0
33,81.2,2.86,2860.2,64.5,18.8,9.4,0.0,0.0,2895.0,286.6,1000.0,2048.0,624.8,119.07,59.0,99.0,0.31,2.26,0.77,18.7,1.0,67.1,0.3,84.0,579.0,43.1,126428.7,53353.6,0.0,0.0
34,68.8,2.638,2637.9,64.375,18.8,9.4,0.0,0.0,2897.0,286.8,1000.0,2048.0,624.8,120.01,59.0,99.0,0.31,2.26,0.77,18.8,1.0,67.1,0.3,100.0,579.0,43.1,126428.7,53349.9,0.0,0.0
35,65.6,2.756,2755.8,63.75,18.4,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,624.8,120.0,60.0,99.0,0.31,2.26,0.77,18.4,1.0,67.0,0.3,100.0,579.0,43.1,126428.7,53339.4,0.0,0.0
36,68.8,3.084,3084.4,63.0,18.1,9.4,0.0,0.1,2898.0,286.9,1000.0,2048.0,624.8,119.07,60.0,99.0,0.31,2.26,0.77,18.2,1.0,67.1,0.3,100.0,579.0,43.1,126428.7,53319.4,0.0,0.0
37,75.0,3.153,3152.7,62.75,18.4,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,624.8,119.07,60.0,99.0,0.31,2.26,0.77,18.4,1.0,67.1,0.3,91.0,579.0,43.1,126428.7,53303.8,0.0,0.0
38,87.5,2.804,2803.7,62.875,18.5,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,624.8,119.07,60.0,99.0,0.35,2.56,0.85,18.6,1.0,67.1,0.3,57.0,579.0,43.1,126428.7,53312.5,0.0,0.0
39,75.0,2.818,2817.8,63.25,19.0,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,624.8,119.08,60.0,99.0,0.35,2.56,0.85,19.0,1.0,67.0,0.4,53.0,579.0,43.1,126428.7,53314.4,0.0,0.0
40,84.4,2.769,2768.8,63.25,18.7,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,624.8,120.01,61.0,99.0,0.35,2.56,0.85,18.8,1.0,67.1,0.2,62.4,579.0,43.1,126428.7,53333.0,0.0,0.0
41,68.8,3.722,3721.8,71.0,14.6,9.4,0.0,0.0,2360.0,186.44,1000.0,2048.0,625.9,110.09,54.0,79.0,0.35,2.56,0.85,14.7,1.0,67.1,0.4,59.0,579.0,43.3,126428.7,53630.8,0.0,0.0
42,75.0,2.177,2177.3,71.875,18.8,9.4,0.0,0.0,2660.0,244.72,1000.0,2048.0,625.9,122.07,68.0,92.0,0.35,2.56,0.85,18.8,1.0,67.0,0.3,80.0,579.0,43.7,126428.7,54052.7,0.0,0.0
43,84.4,2.656,2655.9,71.25,17.9,9.4,0.0,0.0,2713.0,252.31,1000.0,2048.0,625.9,121.07,63.0,93.0,0.39,3.07,0.99,18.0,1.0,67.1,0.3,97.0,579.0,44.1,126428.7,54560.6,0.0,0.0
44,81.2,2.932,2931.9,68.5,19.2,9.4,0.0,0.0,2831.0,274.61,1000.0,2048.0,625.9,121.01,61.0,97.0,0.39,3.07,0.99,19.1,1.0,67.1,0.3,99.0,579.0,44.1,126428.7,54538.1,0.0,0.0
45,84.4,2.826,2826.4,67.125,19.0,9.4,0.0,0.0,2875.0,284.62,1000.0,2048.0,625.9,120.04,62.0,99.0,0.39,3.07,0.99,19.1,1.0,67.1,0.3,100.0,579.0,44.1,126428.7,54534.6,0.0,0.0
46,78.1,2.806,2806.1,66.0,18.5,9.4,0.0,0.0,2890.0,286.11,1000.0,2048.0,625.9,120.07,62.0,99.0,0.39,3.07,0.99,18.3,1.0,67.0,0.3,99.0,579.0,44.1,126428.7,54531.9,0.0,0.0
47,75.0,3.128,3127.5,65.0,18.2,9.4,0.0,0.1,2896.0,286.7,1000.0,2048.0,625.9,119.08,62.0,99.0,0.39,3.07,0.99,18.3,1.0,67.1,0.3,100.0,579.0,44.1,126428.7,54528.2,0.0,0.0
48,87.5,2.933,2932.9,65.0,18.4,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,625.9,119.08,62.0,99.0,0.42,3.23,1.06,18.3,1.0,67.1,0.3,100.0,579.0,44.1,126428.7,54535.6,0.0,0.0
49,84.4,3.357,3357.3,64.625,18.6,9.4,0.0,0.0,2899.0,289.9,1000.0,2048.0,625.9,119.07,61.0,100.0,0.42,3.23,1.06,18.6,1.0,67.0,0.3,100.0,579.0,44.1,126428.7,54542.7,0.0,0.0
50,78.1,3.171,3171.2,64.5,18.5,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,625.9,119.08,62.0,99.0,0.42,3.23,1.06,18.5,1.0,67.1,0.3,100.0,579.0,44.1,126428.7,54524.0,0.0,0.0
51,68.8,2.798,2798.1,65.0,18.4,9.4,0.0,0.0,2895.0,286.6,1000.0,2048.0,625.9,119.06,61.0,99.0,0.42,3.23,1.06,18.5,1.0,67.0,0.3,100.0,579.0,44.1,126428.7,54532.7,0.0,0.0
52,81.2,3.023,3022.9,65.125,18.0,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,625.9,119.1,63.0,99.0,0.42,3.23,1.06,18.0,1.0,67.1,0.3,100.0,579.0,44.1,126428.7,54541.8,0.0,0.0
53,65.6,3.667,3666.6,69.625,16.2,9.4,0.0,0.0,2461.0,204.26,1000.0,2048.0,627.1,112.04,67.0,83.0,0.44,3.29,1.1,16.2,1.0,67.0,0.3,60.0,579.0,44.6,126428.7,55259.9,0.0,0.0
54,62.5,2.14,2139.7,71.5,17.8,9.4,0.0,0.0,2632.0,236.88,1000.0,2048.0,627.0,122.01,71.0,90.0,0.44,3.29,1.1,17.8,1.0,67.1,0.3,83.0,579.0,44.6,126428.7,55254.3,0.0,0.0
55,75.0,2.508,2508.1,71.875,19.1,9.4,0.0,0.0,2681.0,243.97,1000.0,2048.0,627.0,121.07,66.0,91.0,0.44,3.29,1.1,19.2,1.0,67.1,0.3,100.0,579.0,45.0,126428.7,55745.3,0.0,0.0
56,68.8,2.615,2615.2,69.0,19.2,9.4,0.0,0.0,2819.0,270.62,1000.0,2048.0,627.0,121.01,63.0,96.0,0.44,3.29,1.1,19.2,1.0,67.0,0.3,100.0,573.0,45.0,126428.7,55737.0,0.0,0.0
57,71.9,2.763,2762.8,67.75,18.7,9.4,0.0,0.1,2870.0,281.26,1000.0,2048.0,627.0,120.08,63.0,98.0,0.44,3.29,1.1,18.6,1.0,67.1,0.3,74.0,573.0,45.0,126428.7,55753.2,0.0,0.0
58,78.1,2.848,2848.0,67.25,18.2,9.4,0.0,0.0,2889.0,286.01,1000.0,2048.0,627.0,120.03,63.0,99.0,0.46,3.43,1.17,18.3,1.0,67.0,0.2,81.2,573.0,45.0,126428.7,55712.2,0.0,0.0
59,71.9,2.864,2863.9,67.375,18.8,9.4,0.0,0.0,2895.0,286.6,1000.0,2048.0,627.0,120.01,63.0,99.0,0.46,3.43,1.17,18.8,1.0,67.1,0.3,92.9,573.0,45.0,126428.7,55741.2,0.0,0.0
60,75.0,2.86,2859.9,67.875,18.6,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,627.0,119.09,63.0,99.0,0.46,3.43,1.17,18.7,1.0,67.0,0.3,99.0,574.0,45.0,126428.7,55752.0,0.0,0.0
61,65.6,2.89,2890.2,67.5,19.3,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,627.0,119.07,64.0,99.0,0.46,3.43,1.17,19.3,1.0,67.1,0.3,99.0,574.0,45.0,126428.7,55758.1,0.0,0.0
62,56.2,3.304,3303.5,72.125,15.8,9.4,0.0,0.0,2472.0,207.65,1000.0,2048.0,628.2,114.06,69.0,84.0,0.46,3.43,1.17,15.8,1.0,67.1,0.3,70.3,574.0,45.5,126428.7,56392.9,0.0,0.0
63,84.4,1.713,1713.3,73.25,18.2,9.4,0.0,0.1,2652.0,241.33,1000.0,2048.0,628.1,122.05,71.0,91.0,0.49,3.63,1.25,18.3,1.0,67.0,0.3,68.0,574.0,45.6,126428.7,56419.2,0.0,0.0
64,84.4,2.494,2494.0,73.0,19.3,9.4,0.0,0.0,2701.0,248.49,1000.0,2048.0,628.1,121.08,66.0,92.0,0.49,3.63,1.25,19.4,1.0,67.1,0.3,71.0,574.0,46.0,126428.7,56964.3,0.0,0.0
65,84.4,2.826,2826.1,70.125,19.6,9.4,0.0,0.0,2827.0,274.22,1000.0,2048.0,628.1,120.08,65.0,97.0,0.49,3.63,1.25,19.4,1.0,67.0,0.3,99.0,574.0,46.0,126428.7,56963.8,0.0,0.0
66,78.1,2.692,2692.0,68.5,19.0,9.4,0.0,0.0,2874.0,281.65,1000.0,2048.0,628.1,120.04,65.0,98.0,0.49,3.63,1.25,19.0,1.0,67.1,0.3,100.0,574.0,46.0,126428.7,56951.0,0.0,0.0
67,78.1,2.958,2957.7,67.5,19.2,9.4,0.0,0.0,2888.0,285.91,1000.0,2048.0,628.1,120.02,64.0,99.0,0.49,3.63,1.25,19.2,1.0,67.0,0.2,100.0,574.0,46.0,126428.7,56953.4,0.0,0.0
68,78.1,2.743,2742.8,66.875,18.2,9.4,0.0,0.0,2896.0,286.7,1000.0,2048.0,628.1,119.09,65.0,99.0,0.53,3.9,1.35,18.3,1.0,67.1,0.3,100.0,574.0,46.0,126428.7,56941.0,0.0,0.0
69,81.2,2.716,2715.7,66.625,19.2,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,628.1,120.01,65.0,99.0,0.53,3.9,1.35,19.3,1.0,67.0,0.3,100.0,574.0,45.9,126428.7,56914.5,0.0,0.0
70,68.8,3.038,3037.5,66.625,18.9,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.1,119.08,64.0,99.0,0.53,3.9,1.35,18.9,1.0,67.1,0.3,100.0,574.0,45.9,126428.7,56918.0,0.0,0.0
71,75.0,2.883,2883.3,66.875,18.9,9.4,0.0,0.0,2900.0,290.0,1000.0,2048.0,628.1,120.0,65.0,100.0,0.53,3.9,1.35,18.9,1.0,67.0,0.3,100.0,574.0,45.9,126428.7,56911.1,0.0,0.0
72,59.4,2.832,2832.2,67.0,18.9,9.4,0.0,0.0,2900.0,290.0,1000.0,2048.0,628.1,120.02,65.0,100.0,0.53,3.9,1.35,19.0,1.0,67.1,0.3,100.0,574.0,45.9,126428.7,56916.8,0.0,0.0
73,75.0,2.885,2884.6,67.125,18.0,9.4,0.0,0.0,2900.0,290.0,1000.0,2048.0,628.1,119.1,65.0,100.0,0.57,4.23,1.46,18.1,1.0,67.0,0.2,100.0,574.0,45.9,126428.7,56910.5,0.0,0.0
74,68.8,2.846,2845.8,66.875,18.3,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,628.1,120.0,65.0,99.0,0.57,4.23,1.46,18.2,1.0,67.0,0.3,100.0,574.0,45.9,126428.7,56910.9,0.0,0.0
75,68.8,2.801,2800.8,66.875,18.2,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,628.1,120.0,65.0,99.0,0.57,4.23,1.46,18.2,1.0,67.1,0.3,100.0,575.0,45.9,126428.7,56923.0,0.0,0.0
76,62.5,3.065,3064.8,67.125,17.5,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,628.1,119.09,65.0,99.0,0.57,4.23,1.46,17.3,1.0,67.0,0.3,100.0,575.0,45.9,126428.7,56921.0,0.0,0.0
77,81.2,2.705,2705.0,67.625,18.0,9.4,0.0,0.0,2888.0,285.91,1000.0,2048.0,628.1,119.09,65.0,99.0,0.57,4.23,1.46,18.1,1.0,67.1,0.3,100.0,575.0,45.9,126428.7,56915.9,0.0,0.0
78,75.0,2.825,2825.2,67.625,17.6,9.4,0.0,0.1,2895.0,286.6,1000.0,2048.0,628.1,120.01,65.0,99.0,0.62,4.77,1.62,17.5,1.0,67.0,0.3,100.0,574.0,45.9,126428.7,56915.2,0.0,0.0
79,71.9,2.902,2901.8,69.0,17.0,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,628.1,120.02,65.0,99.0,0.62,4.77,1.62,17.1,1.0,67.0,0.2,100.0,574.0,45.9,126428.7,56909.6,0.0,0.0
80,71.9,3.08,3080.2,68.75,17.8,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.1,120.01,65.0,99.0,0.62,4.77,1.62,17.9,1.0,67.1,0.3,94.9,574.0,46.0,126428.7,56942.3,0.0,0.0
81,81.2,2.991,2991.3,67.875,18.1,9.4,0.0,0.0,2900.0,290.0,1000.0,2048.0,628.1,119.1,65.0,100.0,0.62,4.77,1.62,18.0,1.0,67.0,0.4,91.1,574.0,46.0,126428.7,56937.9,0.0,0.0
82,62.5,3.037,3036.7,68.75,17.2,9.4,0.0,0.0,2900.0,290.0,1000.0,2048.0,628.1,119.09,65.0,100.0,0.62,4.77,1.62,17.2,1.0,67.1,0.2,100.0,574.0,46.0,126428.7,56937.4,0.0,0.0
83,71.9,2.922,2921.8,69.0,17.5,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.1,120.0,66.0,99.0,0.63,4.55,1.62,17.5,1.0,67.0,0.3,100.0,574.0,46.0,126428.7,56926.2,0.0,0.0
84,65.6,2.958,2957.8,69.875,17.7,9.4,0.0,0.0,2900.0,290.0,1000.0,2048.0,628.1,119.1,66.0,100.0,0.63,4.55,1.62,17.6,1.0,67.1,0.3,100.0,574.0,46.0,126428.7,56927.8,0.0,0.0
85,75.0,3.43,3429.7,70.25,17.2,9.4,0.0,0.0,2899.0,289.9,1000.0,2048.0,628.1,119.08,66.0,100.0,0.63,4.55,1.62,17.3,1.0,67.0,0.3,100.0,574.0,45.9,126428.7,56914.7,0.0,0.0
86,71.9,3.104,3104.2,69.125,17.2,9.4,0.0,0.0,2900.0,290.0,1000.0,2048.0,628.1,120.0,67.0,100.0,0.63,4.55,1.62,17.1,1.0,67.1,0.3,100.0,574.0,46.0,126428.7,56947.2,0.0,0.0
87,75.0,3.066,3065.5,69.125,17.2,9.4,0.0,0.1,2900.0,290.0,1000.0,2048.0,628.1,120.0,65.0,100.0,0.63,4.55,1.62,17.3,1.0,67.0,0.2,100.0,574.0,46.0,126428.7,56931.1,0.0,0.0
88,71.9,3.248,3248.3,69.5,17.4,9.4,0.0,0.0,2899.0,289.9,1000.0,2048.0,628.1,120.0,67.0,100.0,0.64,4.43,1.65,17.3,1.0,67.0,0.3,100.0,574.0,45.9,126428.7,56912.0,0.0,0.0
89,65.6,3.077,3076.7,69.625,17.4,9.4,0.0,0.0,2900.0,290.0,1000.0,2048.0,628.1,120.01,67.0,100.0,0.64,4.43,1.65,17.4,1.0,67.1,0.3,59.6,574.0,45.9,126428.7,56914.8,0.0,0.0
90,68.8,2.795,2795.4,69.875,17.1,9.4,0.0,0.1,2862.0,280.48,1000.0,2048.0,628.1,119.08,70.0,98.0,0.64,4.43,1.65,17.2,1.0,67.0,0.3,99.0,574.0,45.9,126428.7,56911.8,0.0,0.0
91,71.9,2.27,2270.1,70.0,19.4,9.4,0.0,0.0,2874.0,281.65,1000.0,2048.0,628.1,119.04,68.0,98.0,0.64,4.43,1.65,19.2,1.0,67.0,0.2,100.0,574.0,46.0,126428.7,56951.1,0.0,0.0
92,68.8,2.744,2743.5,69.75,17.1,9.4,0.0,0.1,2890.0,286.11,1000.0,2048.0,628.1,119.1,66.0,99.0,0.64,4.43,1.65,17.4,1.0,67.1,0.3,100.0,574.0,46.0,126428.7,56944.9,0.0,0.0
93,59.4,2.644,2644.4,69.625,17.2,9.4,0.0,0.0,2896.0,286.7,1000.0,2048.0,628.1,119.09,67.0,99.0,0.65,4.23,1.65,17.1,1.0,67.0,0.3,100.0,574.0,45.9,126428.7,56923.3,0.0,0.0
94,71.9,2.813,2813.2,69.125,17.4,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,628.1,120.01,67.0,99.0,0.65,4.23,1.65,17.3,1.0,67.0,0.2,100.0,574.0,45.9,126428.7,56922.1,0.0,0.0
95,75.0,2.694,2693.5,68.75,17.1,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.1,120.01,66.0,99.0,0.65,4.23,1.65,17.1,1.0,67.0,0.3,100.0,574.0,45.9,126428.7,56920.2,0.0,0.0
96,62.5,3.016,3015.7,69.0,16.7,9.4,0.0,0.0,2899.0,289.9,1000.0,2048.0,628.1,119.09,67.0,100.0,0.65,4.23,1.65,16.6,1.0,67.0,0.2,100.0,574.0,46.0,126428.7,56925.8,0.0,0.0
97,62.5,2.928,2928.3,69.625,17.1,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,628.1,120.01,67.0,99.0,0.65,4.23,1.65,17.0,1.0,67.1,0.3,69.0,574.0,45.9,126428.7,56922.2,0.0,0.0
98,56.2,2.867,2866.9,70.375,16.7,9.4,0.0,0.0,2900.0,287.1,1000.0,2048.0,628.1,120.0,67.0,99.0,0.7,4.61,1.77,16.8,1.0,67.0,0.2,79.0,574.0,45.9,126428.7,56922.2,0.0,0.0
99,46.9,2.891,2890.6,72.875,16.2,9.4,0.0,0.0,2894.0,286.51,1000.0,2048.0,628.1,120.01,67.0,99.0,0.7,4.61,1.77,16.2,1.0,66.9,0.2,94.9,574.0,45.9,126428.7,56917.0,0.0,0.0
100,46.9,2.825,2825.3,72.75,16.3,9.4,0.0,0.0,2897.0,286.8,1000.0,2048.0,628.1,119.09,66.0,99.0,0.7,4.61,1.77,16.4,1.0,67.1,0.2,59.6,574.0,45.9,126428.7,56912.8,0.0,0.0
101,68.8,2.775,2775.2,73.25,16.4,9.4,0.0,0.0,2898.0,286.9,1000.0,2048.0,628.1,120.01,67.0,99.0,0.7,4.61,1.77,16.1,1.0,66.9,0.3,72.0,574.0,45.9,126428.7,56916.5,0.0,0.0
102,71.9,2.821,2820.6,73.25,16.4,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.1,119.1,67.0,99.0,0.7,4.61,1.77,16.5,1.0,67.0,0.2,93.0,574.0,45.9,126428.7,56918.0,0.0,0.0
103,62.5,3.107,3107.3,72.125,16.4,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.1,119.1,66.0,99.0,0.7,4.4,1.78,16.4,1.0,67.0,0.2,53.0,574.0,45.9,126428.7,56914.2,0.0,0.0
104,68.8,2.833,2833.0,72.0,16.4,9.4,0.0,0.0,2899.0,287.0,1000.0,2048.0,628.1,120.01,68.0,99.0,0.7,4.4,1.78,16.5,1.0,67.1,0.3,63.0,574.0,45.9,126428.7,56914.5,0.0,0.0
105,68.8,1.78,1780.0,72.875,16.4,9.4,0.0,0.0,2785.0,261.79,1000.0,2048.0,629.0,117.05,63.0,94.0,0.7,4.4,1.78,16.3,1.0,67.0,0.3,59.6,574.0,45.1,126428.7,55845.5,0.0,0.0
106,81.2,1.747,1746.7,74.375,19.8,9.4,0.0,0.0,2787.0,267.55,1000.0,2048.0,627.9,121.07,73.0,96.0,0.7,4.4,1.78,20.0,1.0,67.0,0.2,81.0,574.0,45.1,126428.7,55906.4,0.0,0.0
